城市名,起点名称,起点经纬度,终点名称,终点经纬度,开车,公共交通
北京市,山水倾城,"116.302041,39.962006",清华大学附属中学(奥森校区),"116.379451,40.02142",34,64
北京市,金地·璟宸,"116.111652,39.815188",人大附中丰台学校,"116.132865,39.74291",23,74
北京市,国祥誉,"116.861688,40.365047",北京青水潭中医医院,"116.921577,40.377579",12,44
北京市,中海永定玖里,"116.149667,39.861962",北京市石景山医院,"116.213305,39.906086",22,54
北京市,北京城建和知筑,"116.170674,39.809157",中国航天科工集团七三一医院,"116.181027,39.748115",25,73
北京市,月坛北小街5号院,"116.302114,39.858539",亿潼隆丰益购物中心,"116.345687,39.921257",30,36
北京市,北科建水岸雁栖,"116.660724,40.317103",北京怀柔医院,"116.673922,40.375713",22,60
北京市,馨通家园,"116.585487,39.915142",朝阳区第二实验小学管庄校区(低部),"116.645452,39.914983",19,42
北京市,绿城·西山云庐,"116.179888,39.945738",北京市石景山医院,"116.213305,39.906086",18,53
北京市,新城投·御河园,"116.229103,39.760654",北京铁十一小学,"116.28965,39.802293",18,39
北京市,中海汇智里,"116.240597,40.146643",百善学校,"116.319782,40.172499",20,68
北京市,中环悦府,"116.391887,39.837144",亦庄医院,"116.482462,39.798845",20,42
北京市,西三环北路56号院,"116.312471,39.936352",史家小学遂安伯校区,"116.424343,39.916126",38,45
北京市,璟上兰园,"116.455179,40.115309",北京市海淀区中关村第二小学昌平学校,"116.556854,40.104188",21,84
北京市,璞瑅润府,"116.544116,40.115413",北京市第四中学(顺义分校),"116.631869,40.139674",20,49
北京市,中建璞园,"116.48447,40.00154",清华大学附属中学望京学校,"116.560389,40.022313",18,48
北京市,御翠园,"116.521442,39.948245",北岸商业广场,"116.581349,39.913497",19,46
北京市,阜成路49号院,"116.305899,39.9244",北京第二实验小学(涭水河分校),"116.37648,39.900266",25,40
北京市,越秀天恒·怀山府,"116.632226,40.354864",诚信大卖场,"116.633306,40.304649",16,57
北京市,信悦华庭,"116.326844,39.898227",枫蓝国际购物中心,"116.356605,39.952958",27,48
北京市,硅谷ONE,"116.347591,40.032861",和悦城生活广场,"116.406755,40.110058",31,71
北京市,新悦家园,"116.140746,40.233846",北京市昌平区南口学校,"116.228796,40.210427",17,58
北京市,中骏云景台,"116.064627,39.736652",房山区四〇一学校,"116.14503,39.681641",20,59
北京市,璟贤瑞庭,"116.184537,39.711344",首都师范大学附属中学实验学校,"116.191135,39.77423",17,43
北京市,北京国贤府二期,"116.371514,40.065454",清河第四小学,"116.440336,40.121105",27,69
北京市,秋露园,"116.262583,40.051796",北京大学第六医院北院,"116.266613,40.103261",19,75
北京市,建发金茂·观宸,"116.287622,39.854543",北京市第十二中学(体育分校),"116.367327,39.809089",19,40
北京市,北亚花园,"116.42195,40.129477",北京天苑医院,"116.436968,40.07121",17,39
北京市,颐海澐颂,"116.246462,40.066275",霍营中心小学,"116.359746,40.074943",32,76
北京市,玺萌壹号院,"116.302114,39.858539",亿潼隆丰益购物中心,"116.363605,39.84719",15,35
北京市,和光悦府,"116.510014,39.924046",朝阳区实验小学罗马嘉园分校,"116.515333,40.004708",27,83
北京市,南半截胡同,"116.373413,39.885839",北京市东方德才学校(金台里校区),"116.47705,39.919726",39,48
北京市,新苑街15号院,"116.327772,39.994167",北京市中关村中学(清华园校区),"116.33112,39.93623",21,48
北京市,中芯花园,"116.471281,39.70671",青云店镇第二中心小学,"116.506123,39.764122",23,63
北京市,天赐良园北二期,"116.643864,39.927765",北京运河中医医院,"116.695797,39.893269",18,28
北京市,丽泽景园,"116.30646,39.864177",北京市东城区第一人民医院,"116.401276,39.864505",19,35
北京市,后现代城D区,"116.416066,39.866297",北京第一师范学校附属小学东校区,"116.485405,39.898075",25,41
北京市,郦城二区,"116.272281,39.952453",北京市中关村中学(清华园校区),"116.327772,39.994167",21,52
北京市,中绿东岳府,"116.500639,39.894702",垂杨柳中心小学金都分校低部,"116.539086,39.858836",18,39
北京市,和悦春风,"116.315244,39.618966",北京市大兴区大辛庄中学,"116.34756,39.551384",15,54
北京市,苏州街77号院,"116.304532,39.97199",中国音乐学院附属北京实验学校,"116.414587,39.993983",20,41
北京市,北京国贤府二期,"116.440336,40.121105",北京市第四中学(顺义分校),"116.544116,40.115413",20,95
北京市,西山金茂府,"116.178661,39.832725",西营完全小学,"116.223536,39.757663",27,56
北京市,菜园北里,"116.351478,39.884773",北京第一师范学校附属小学东校区,"116.416066,39.866297",18,37
北京市,旭辉城,"116.136365,39.679507",北京仁德医院,"116.147294,39.731907",19,51
广州市,越秀滨海御城,"113.541274,22.789988",广东第二师范学院附属南沙珠江学校,"113.549832,22.703395",24,72
广州市,祈福新村绿怡居,"113.328786,22.963423",甘棠村苏嘉庆社区卫生服务站,"113.379912,22.961496",20,67
广州市,富多来花园一区,"113.236401,23.168591",沙河小学,"113.311762,23.152783",32,43
广州市,番禺华景新城,"113.365817,22.92635",石碁城市广场,"113.442294,22.954762",33,68
广州市,东怡新区东裕园,"113.39135,22.93431",石碁镇前长社区卫生服务站,"113.450181,22.927489",15,29
广州市,宏城大厦,"113.217548,23.395041",花山医院,"113.279947,23.457298",26,73
广州市,时光雅苑,"113.5976,23.114461",白江小学,"113.609444,23.193337",26,69
广州市,兰亭璟濠,"113.255279,23.117448",盈邦商业中心,"113.265065,23.03968",30,51
广州市,信业珑悦花园,"113.532572,23.591484",博大学校,"113.603026,23.53451",23,65
广州市,粤海·云港城,"113.268005,23.178719",沙河小学,"113.311762,23.152783",21,34
广州市,富力金港城南区,"113.357201,23.456773",万大广场,"113.418824,23.42498",19,67
广州市,广州桂语汀澜,"113.504518,22.758796",广州市南沙区中医院,"113.545569,22.707001",25,67
广州市,新福港鼎峰（黄埔）,"113.528442,23.056618",白江小学,"113.5976,23.114461",33,54
广州市,国贸学原,"113.769032,23.285945",东园学校,"113.824865,23.241451",18,81
广州市,广信惠兰阁,"113.273089,23.092396",广州市岭南画派纪念中学,"113.332314,23.127364",19,47
广州市,保利罗兰花园,"113.489949,23.172667",祥利来商业城,"113.542351,23.112304",20,50
广州市,力迅领筑,"113.297557,23.121676",广州市第七中学,"113.353196,23.126274",22,46
广州市,麓雅居,"113.282914,23.143102",广州市第七十五中学高中部(燕塘东校区),"113.33062,23.164618",14,44
广州市,中泰天境,"113.585411,23.274812",五联小学,"113.662002,23.326754",24,54
广州市,番贸小区,"113.370613,22.937579",太石小学,"113.403375,22.885096",19,46
广州市,雅居乐三千院,"113.793848,23.303593",增江商业广场,"113.842786,23.279023",18,64
广州市,广开·云翰,"113.55005,23.307261",高平小学,"113.551407,23.396144",23,115
广州市,瀚景园,"113.645377,23.276999",五联小学,"113.662002,23.326754",20,96
广州市,中奥方直明日公元,"113.61146,23.226777",金地香山湖花溪小镇,"113.6853,23.275788",24,53
广州市,龙湖·御湖境,"113.328639,23.026811",仑头社区卫生服务站,"113.378514,23.076207",20,61
广州市,中建荔苑,"113.803942,23.300995",小楼卫生院,"113.83348,23.381187",17,69
广州市,金地云上,"113.593745,23.192059",彩立方广场,"113.615911,23.268669",19,48
广州市,中旅·名门府,"113.155929,23.375261",飞鹅岭小学,"113.222113,23.349159",21,39
广州市,明星楼,"113.261051,23.150015",新东豪商贸城,"113.263308,23.098191",22,41
广州市,汉国置业·港汇台,"113.220603,23.132961",广州医科大学附属第一医院(大坦沙院区),"113.270225,23.117004",23,30
广州市,中建荔苑,"113.803942,23.300995",增江街社区卫生服务中心(医院),"113.855208,23.277087",16,61
广州市,中绿蔚蓝湾,"113.538346,22.777731",广州外国语学校附属学校,"113.605437,22.768562",22,41
广州市,竹苑二街4号,"113.212198,23.384153",花都区文志学校,"113.217577,23.467493",26,61
广州市,花语天珹花园,"113.183143,23.381493",花都区新华九潭中学,"113.246892,23.434384",22,41
广州市,东平雅筑,"113.402894,22.804482",鱼窝头中学,"113.457361,22.858528",22,80
广州市,佳泽园·帝景中央,"113.796706,23.279167",东园学校,"113.824865,23.241451",15,32
广州市,保利星满花园,"113.352206,22.834836",太石小学,"113.403375,22.885096",20,64
广州市,湖畔花园,"113.220751,23.372658",星航国际广场,"113.295907,23.337981",22,44
广州市,余荫花园,"113.395847,23.01038",前峰村四中,"113.445442,22.934134",22,63
广州市,绿城玉海棠,"113.385784,22.933173",石碁镇前长社区卫生服务站,"113.450181,22.927489",18,26
广州市,银禧花园,"113.261051,23.150015",新东豪商贸城,"113.29287,23.101441",26,44
广州市,祥庆花园,"113.261731,23.106592",盈邦商业中心,"113.265065,23.03968",25,51
广州市,鸿图苑,"113.220611,23.158526",松溪小学,"113.225811,23.084602",28,52
广州市,兴城大厦,"113.261051,23.150015",新东豪商贸城,"113.309215,23.120024",23,40
广州市,盛景大厦,"113.378514,23.076207",仑头社区卫生服务站,"113.449358,23.105713",25,40
广州市,招商雍华府,"113.426368,23.198503",联合街社区卫生服务中心,"113.434447,23.143653",22,58
广州市,星河东悦湾,"113.530896,22.811591",广州市南沙区南沙街大涌卫生站,"113.557425,22.768451",20,47
广州市,中海麓府,"113.261051,23.150015",新东豪商贸城,"113.285732,23.216476",20,44
广州市,广州地铁·珑岄上城,"113.466682,23.168501",万达广场(萝岗店),"113.486005,23.098475",20,40
广州市,文船生活区西区,"113.466682,23.168501",万达广场(萝岗店),"113.474182,23.097496",21,44
广州市,万科金色悦府,"113.435761,23.18722",广州市第一一七中学,"113.464689,23.108393",22,51
广州市,金星花园,"113.282429,23.136406",市政医院,"113.33753,23.088258",26,43
广州市,品秀星樾,"113.435761,23.18722",广州市第一一七中学,"113.507592,23.164313",22,35
广州市,怡花阁,"113.243255,23.092799",新东豪商贸城,"113.261051,23.150015",28,37
广州市,名荟公馆,"113.185023,23.378337",广州市花都区雅宝卫生服务站,"113.190011,23.424855",13,41
广州市,振业学府里,"113.584159,23.116045",新塘镇沙埔卫生院,"113.66391,23.161277",24,67
广州市,锦绣一方苑,"113.431793,22.959628",大龙小学,"113.500542,22.974927",25,71
广州市,润悦花园,"113.7693,23.2788",东园学校,"113.824865,23.241451",17,75
广州市,半山茗苑,"113.179696,23.386763",九潭村卫生服务站,"113.237008,23.392459",17,49
广州市,保利华创·都荟天珺,"113.261051,23.150015",新东豪商贸城,"113.353554,23.123382",28,48
广州市,云山壹品,"113.273753,23.175514",龙口西小学(穗园校区),"113.340534,23.14558",24,40
广州市,灏景阁,"113.261051,23.150015",新东豪商贸城,"113.308575,23.098558",25,47
广州市,广州城投·禧悦府,"113.60131,23.135509",久裕商贸城,"113.654113,23.122966",16,68
广州市,维雅苑,"113.243356,23.129953",沙河小学,"113.311762,23.152783",25,33
广州市,云星·钱隆天誉,"113.418758,23.426059",花都区花东镇北兴卫生院,"113.494763,23.442198",20,53
广州市,花都银燕大厦,"113.216915,23.394353",花都区文志学校,"113.217577,23.467493",22,50
广州市,圣雅堡,"113.222795,23.150584",广州市第七中学,"113.297557,23.121676",27,49
广州市,中国铁建·翰林新语,"113.582369,23.112526",快乐购生活购物中心,"113.660045,23.139162",19,54
广州市,富华园,"113.364668,22.947268",石碁城市广场,"113.442294,22.954762",25,36
广州市,药检宿舍,"113.367586,23.191648",龙汇商贸小镇,"113.374212,23.134138",21,58
广州市,松南小区,"113.221742,23.154707",西门町购物广场,"113.247256,23.114304",23,35
广州市,二湾社区,"113.403375,22.885096",太石小学,"113.408453,22.7978",30,68
广州市,建鑫·荔棠雅苑,"113.610518,23.185371",清华万博实验学校,"113.614803,23.122115",20,60
广州市,东圃广场,"113.3125,23.115992",东山街社区卫生服务中心(明月二路),"113.405888,23.12294",24,49
广州市,保利中海金地大国璟,"113.700172,23.294722",龙岗小学,"113.773209,23.278372",18,52
广州市,华南理工大学宿舍南秀村,"113.261051,23.150015",新东豪商贸城,"113.343057,23.148806",30,54
广州市,荔海鸣蝉花园,"113.265065,23.03968",盈邦商业中心,"113.329404,23.081791",26,59
广州市,新鸿基御华园,"113.183143,23.381493",花都区新华九潭中学,"113.191046,23.446383",23,60
广州市,海天花园,"113.247256,23.114304",西门町购物广场,"113.294783,23.044586",35,43
广州市,广州幸福湾,"113.262721,23.062336",东山街社区卫生服务中心(明月二路),"113.3125,23.115992",29,44
广州市,星图花园,"113.585808,23.15642",永宁街凤凰城社区卫生服务中心,"113.64002,23.134351",18,38
广州市,富门花园,"113.514649,22.764023",南沙粤海钟楼广场,"113.526995,22.810801",13,51
广州市,珠江岭南苑,"113.261051,23.150015",新东豪商贸城,"113.280217,23.196388",17,36
广州市,凯德双桥8号,"113.222653,23.127049",东山街社区卫生服务中心(明月二路),"113.3125,23.115992",26,41
广州市,红荔新村,"113.552256,23.614102",黄场小学,"113.595216,23.542492",21,52
广州市,东园新村,"113.23174,23.101001",花地街社区卫生服务中心,"113.299943,23.126643",23,37
广州市,白云高尔夫花园西区,"113.265967,23.200624",广州市第七十中学,"113.303676,23.281891",21,48
广州市,新世界·凯粤湾,"113.213681,23.114678",广州市第七中学,"113.297557,23.121676",25,50
广州市,越秀·天悦云湖,"113.220603,23.132961",广州医科大学附属第一医院(大坦沙院区),"113.224518,23.222269",34,57
广州市,富力大厦,"113.31484,23.162338",骏景小学,"113.382361,23.121679",23,52
广州市,森悦华庭,"113.21645,23.371298",广州市江高三中,"113.231082,23.304168",13,53
广州市,合景花蔓苑,"113.424623,23.627393",从化区棋杆中学,"113.507882,23.581836",20,44
广州市,保利天奕,"113.3125,23.115992",东山街社区卫生服务中心(明月二路),"113.365272,23.090934",19,32
广州市,锦绣花园,"113.603331,23.544149",广州市从化区温泉镇卫生院,"113.668086,23.601003",17,43
广州市,荷景一区,"113.34481,22.903467",广州市番禺区大龙中学,"113.398982,22.950845",26,69
广州市,景业壹方天地,"113.793595,23.188211",三江卫生院,"113.864546,23.185237",14,70
