城市名,起点名称,起点经纬度,终点名称,终点经纬度,距离
苏州市,云荟澜庭,"120.765801,31.643264",大润发(常熟店),"120.78827,31.649769",2.721
苏州市,南城丽景,"120.635449,31.223859",苏州石湖中学,"120.636049,31.246131",2.709
苏州市,绿城桃源里,"120.620421,31.160573",吴江公园,"120.634741,31.155611",2.049
苏州市,九龙仓天灏,"120.548416,31.365352",金亿城东区(金亿城店),"120.577077,31.376164",6.803
苏州市,泊印澜庭,"120.407726,31.366193",世纪华联超市(龙惠花苑店),"120.40919,31.340838",4.045
苏州市,维纳阳光花园北区,"120.734704,31.374477",苏州工业园区第三实验小学,"120.754151,31.372652",2.305
苏州市,尹东九村（A区）,"120.689553,31.251365",苏州大学附属尹山湖中学,"120.708829,31.235295",3.229
苏州市,蓝城红梨湾,"120.652788,30.91211",苏州市吴江区盛泽第一中学,"120.671124,30.916952",3.345
苏州市,时光青澄,"120.745616,31.374642",苏州奕欧来奥特莱斯,"120.761414,31.378801",2.847
苏州市,花语澜苑,"120.819585,31.312227",苏州工业园区胜浦实验小学,"120.83131,31.297013",3.048
苏州市,太湖朗郡,"120.39864,31.227814",欧特姆超市(望湖大道店),"120.427476,31.231881",3.084
苏州市,湖畔林语,"120.874953,31.449769",巴城苑公园,"120.892073,31.458148",2.722
苏州市,龙湖未来御湖境,"120.631414,31.419779",苏州高铁吾悦广场·悦享江南生活城,"120.631921,31.414017",1.031
苏州市,东泾公寓,"120.658053,30.894013",目澜洲,"120.669332,30.897207",1.939
苏州市,中建熙辰上院,"120.619893,31.453368",相城区漕湖人民医院永昌分院,"120.647413,31.441939",3.782
苏州市,北辰观澜府（北区）,"120.415714,31.223906",舟山邻里中心,"120.424269,31.2381",2.083
苏州市,香溪花苑,"120.507564,31.246378",吴中区木渎外来人员子女友好小学,"120.523683,31.25115",1.73
苏州市,汽车饰件厂宿舍,"120.747926,31.7051",绿地实验小学,"120.763758,31.691549",2.915
苏州市,金裕上辰雅苑,"120.667799,31.39297",苏州市广济医院,"120.679217,31.410476",3.485
苏州市,东灰场散盘,"120.621653,31.308565",冠芝霖广场,"120.622579,31.328198",2.706
苏州市,青云台,"120.509848,31.426897",相城·东桥中学,"120.514177,31.432026",1.039
苏州市,漕泾新村一区东区,"120.762562,31.659843",泰慈,"120.763796,31.675129",1.979
苏州市,香雪海路2号,"120.578486,31.319049",苏州市第十二中学校,"120.591153,31.307977",2.479
苏州市,蓝城湖畔江南里,"120.608861,31.122991",苏州吴江爱琴海购物公园,"120.613058,31.135347",1.882
苏州市,大成莲创,"120.948954,31.340148",昆山经济技术开发区中华园小学,"120.972105,31.351806",3.779
苏州市,新安苑,"121.054913,31.468575",新湖邻里商业广场,"121.063811,31.466794",1.153
苏州市,汇景名苑,"120.632999,30.905059",目澜洲,"120.658053,30.894013",3.713
苏州市,钟楼园,"121.106647,31.449971",太仓市中医医院,"121.122596,31.445997",2.243
杭州市,翠璟和庄,"119.936879,30.10191",银湖中学,"119.937048,30.086913",2.843
杭州市,咏湖云庐,"120.197331,30.172278",杭州市长河小学,"120.200942,30.159498",1.719
杭州市,银爵世纪公寓,"120.143641,30.189007",926工匠公园,"120.14696,30.170194",3.079
杭州市,长兴苑小区,"120.191866,30.178064",杭州乐天派英智康复医院,"120.193373,30.17443",0.775
杭州市,如玺华院,"120.287027,30.345152",新梅文化公园,"120.299817,30.369706",3.47
杭州市,西湘公寓,"120.257475,30.162848",西山公园,"120.257655,30.171575",2.041
杭州市,采荷小区青莼邨,"120.172488,30.261488",柳营公园,"120.200115,30.252901",3.459
杭州市,康宁苑,"119.706631,30.242659",锦城第三初级中学,"119.715487,30.247453",1.199
杭州市,东方豪园,"120.161794,30.272797",购物城,"120.163019,30.289226",2.638
杭州市,阳光景台,"120.271522,30.297693",世纪联华·闪送超市,"120.288377,30.31126",2.922
杭州市,杭臻源筑,"120.315838,30.313838",金沙湖实验学校,"120.324584,30.295014",3.276
杭州市,港汇中心,"120.261693,30.23733",杭州萧山石岩医院,"120.268099,30.22097",2.355
杭州市,景冉佳园,"120.389194,30.296266",东东和达城,"120.390571,30.305556",1.593
杭州市,汀岸印月轩,"120.125377,30.355211",树兰医院,"120.135787,30.361115",3.186
杭州市,水印康庭,"120.168243,30.317189",树兰(杭州)医院,"120.174522,30.328786",2.212
杭州市,美麓美座,"120.175902,30.327343",银泰城(中大店),"120.186667,30.349447",3.118
杭州市,越秀亲爱里,"120.256521,30.303396",九和医院,"120.264766,30.309383",1.324
杭州市,星光荟,"120.071853,30.139021",浙江省立同德医院之江院区,"120.075686,30.160027",2.832
杭州市,和萃揽悦园,"120.075915,30.355187",勾庄公园,"120.086544,30.353664",1.314
杭州市,富臻春和府,"119.979456,30.016813",江南医院,"120.001021,30.002731",3.748
杭州市,文澜苑,"119.703809,30.238625",世纪华联(西墅街店),"119.718383,30.237603",1.682
杭州市,同进韵动城,"120.264905,30.116556",杭州华联(章潘桥店),"120.266743,30.120491",0.859
杭州市,紫园,"120.188955,30.243598",身边连锁超市(四季青店),"120.190507,30.252964",1.717
杭州市,保利玫瑰湾,"120.355727,30.287792",世纪华联超市(14号大街宏鹏店),"120.359819,30.2658",2.825
杭州市,溪上云峰府,"119.985076,30.218918",方家山公园,"120.002583,30.231228",3.019
杭州市,国信嘉园,"120.158186,30.188291",杭州市彩虹城小学,"120.161875,30.189473",0.616
杭州市,盈瑞华庭,"120.224354,30.202984",世纪华联超市(新洲花苑店),"120.247601,30.216042",3.545
杭州市,咏湖云庐,"120.174895,30.174215",长虹公园,"120.200942,30.159498",3.481
杭州市,月陇云岚轩,"120.047085,30.173964",杭州市学军小学之江校区,"120.06951,30.161319",3.269
杭州市,人和家园,"120.020409,30.254778",上尚山海里,"120.042125,30.239734",3.759
杭州市,启云府,"119.965594,30.39156",窑山公园,"119.969473,30.396725",0.937
杭州市,翠苑二区北区,"120.11827,30.277961",嘉绿苑公园,"120.128157,30.291397",2.59
杭州市,宸岸栖月轩,"120.125377,30.355211",树兰医院,"120.139719,30.358005",2.94
杭州市,翠栖府,"120.332398,30.178707",新街初中,"120.334983,30.19332",2.061
杭州市,京惠花园,"120.166453,30.268711",杭州市第一人民医院天水武林分院,"120.19074,30.278926",3.348
杭州市,林溪府,"119.933344,30.089688",万达广场(杭州富阳店),"119.942232,30.09529",1.436
杭州市,萧然西路585号,"120.261474,30.153053",萧然超市(大弄),"120.271477,30.161269",1.682
杭州市,绿城元福里,"120.163262,30.270524",杭州武林商圈,"120.171243,30.246792",3.03
杭州市,汀山和院,"120.275871,30.409685",星玖城,"120.285101,30.434198",4.499
杭州市,勇进二轻楼,"120.246922,30.041571",杭州市萧山区第三人民医院,"120.249908,30.039688",0.59
杭州市,顺发和美家,"120.264276,30.228502",宁围市民公园,"120.280305,30.216451",2.765
杭州市,琉翠轩,"120.299921,30.22572",杭州普迪欣康复医院,"120.326004,30.221744",3.379
杭州市,供电所宿舍,"119.714775,30.239333",杭州市临安区西林小学,"119.720481,30.227933",2.015
杭州市,月雅苑,"120.350419,30.309866",杭州消防主题公园,"120.352164,30.317231",1.481
杭州市,咏湖云庐,"120.195699,30.151112",杭州二中白马湖学校,"120.200942,30.159498",1.511
杭州市,星耀星澜之城,"120.22236,30.214689",杭州市崇文世纪城实验学校,"120.250114,30.216231",3.487
杭州市,西径里,"119.7194,30.235317",杭州市临安区第一人民医院,"119.72127,30.256309",3.246
杭州市,星光国际公馆,"120.204656,30.212474",城市文化公园,"120.20892,30.207098",0.877
杭州市,领骏世界,"120.162195,30.311318",杭州城北体育公园,"120.168239,30.291156",3.45
杭州市,湖畔花园秋月苑,"120.100192,30.291953",嘉绿苑公园,"120.11827,30.277961",3.063
杭州市,沁东润府,"120.277538,30.340291",品全超市(朝阳村店),"120.284893,30.351631",1.626
杭州市,天府家园,"120.186549,30.473255",爱心超市(广济路),"120.198157,30.476276",1.687
杭州市,湘湖家园,"120.237218,30.1731",河浜路综合市场地下商城,"120.263642,30.160479",3.483
杭州市,广和公寓,"120.257475,30.162848",西山公园,"120.271099,30.141204",4.331
杭州市,滨兴东苑,"120.20146,30.194725",氢程专注初中,"120.206734,30.19892",0.915
杭州市,融创金成英特学府,"119.942979,30.262165",世纪华联超市(凤凰山路店),"119.953006,30.245942",2.646
杭州市,新越锦粼府,"120.282995,30.167797",回澜初中北校区,"120.287942,30.194551",3.619
杭州市,奥克斯时代未来之城,"119.993555,30.290749",杭州师范大学附属仓前实验中学,"119.997569,30.281697",1.606
杭州市,圣奥领寓,"120.261773,30.311373",杭州市东城外国语实验学校,"120.280538,30.303201",2.727
杭州市,宸澜学府,"119.696208,30.22941",锦城第三初级中学,"119.706631,30.242659",2.668
杭州市,康乐香港城,"120.101737,30.275652",杭州市翠苑中学翠苑校区,"120.12601,30.290304",3.927
杭州市,翠邸,"119.726112,30.234562",钱王陵公园,"119.733014,30.239139",1.067
杭州市,蚕花园永安坊,"120.147777,30.326399",杭州长江实验小学体育公园校区,"120.164241,30.3141",2.808
杭州市,湖畔花园夕照苑,"120.101672,30.292339",嘉绿苑公园,"120.11827,30.277961",2.945
杭州市,景瑞申花郡,"120.094703,30.323547",都市生活广场,"120.101403,30.322024",0.873
杭州市,宸著锦庭,"119.700208,30.227593",杭州市临安区西林小学,"119.714775,30.239333",2.472
杭州市,新安明月府,"119.318476,29.515106",西水公园,"119.324559,29.512194",1.162
杭州市,江盛公寓,"120.481612,30.252086",杭州福音医院,"120.482339,30.250835",0.207
杭州市,太平家园,"120.265804,30.399583",水景公园,"120.296184,30.40442",3.639
杭州市,浮玉府,"119.391151,30.187504",岝㟧山公园,"119.39495,30.182247",1.41
武汉市,金地汉口峯汇,"114.260158,30.574827",武汉市第十一中学,"114.269867,30.576463",1.41
武汉市,金地汉口峯汇,"114.269867,30.576463",汉正街小学,"114.273114,30.567486",1.143
武汉市,绿地悦澜湾,"114.204996,30.502057",永旺百货,"114.217346,30.526608",4.11
武汉市,武汉城建明镜台,"114.256545,30.526677",武汉市建港中学,"114.256647,30.543451",3.022
武汉市,光明馨城,"114.336727,30.588362",湖北大学附属中学,"114.346459,30.598165",2.051
武汉市,中华路欧式公寓,"114.299115,30.54917",北斗星儿童医院,"114.312561,30.567727",2.651
武汉市,华中科学生态城,"114.366115,30.508412",卓刀泉广场,"114.379747,30.501453",1.992
武汉市,武汉城建绍兴里1921,"114.272146,30.57876",武商MALL(武商MALL·国广店),"114.282604,30.579666",1.479
武汉市,越秀·天悦文华,"114.171984,30.617154",警察公园,"114.190279,30.596696",4.424
武汉市,银湖水榭,"114.218284,30.660807",常青实验小学,"114.235587,30.648421",3.117
武汉市,丽江龙城,"114.313134,30.55195",武汉市第十四中学,"114.334699,30.548586",2.765
武汉市,东方雅园,"114.391988,30.632476",健吾假日广场,"114.398575,30.613072",3.005
武汉市,长青东村,"114.135625,30.621463",武汉太康医院(沿海赛洛城中央大街),"114.153179,30.637274",3.287
武汉市,中国人寿公司宿舍,"114.332535,30.526546",湖北省水果湖第二中学,"114.340779,30.542906",2.93
武汉市,沙湖九玺,"114.328527,30.580379",武汉紫荆医院住院部,"114.333171,30.55693",4.363
武汉市,恺德信达樾景臺,"114.221671,30.636349",美联奥园生活广场(美联·奥林匹克花园二期店),"114.238984,30.653174",3.266
武汉市,同心阁,"114.29055,30.600233",六医院东楼,"114.293397,30.618977",2.843
武汉市,墨缘楼,"114.247024,30.551331",永旺(凯德广场店),"114.266965,30.568994",3.861
武汉市,武汉市水务集团宿舍,"114.322338,30.547006",楚天时尚广场,"114.337441,30.548165",2.09
武汉市,阳光上城,"114.30262,30.519171",武商量贩(武泰闸店),"114.309521,30.500214",3.231
武汉市,未来寓,"114.042928,30.572826",中百仓储(蔡甸金家店),"114.04634,30.57843",1.412
武汉市,武汉城建·天樾,"114.260414,30.572636",大润发,"114.2851,30.584964",3.003
武汉市,朗诗绿色街区,"114.195441,30.54061",武汉摩尔城,"114.207035,30.55914",2.601
武汉市,经开绿城柳岸春晓,"114.148274,30.489617",新城小学,"114.175226,30.4959",3.838
武汉市,金色世家,"114.219274,30.556063",中百仓储(铁桥广场店),"114.226654,30.563063",1.534
武汉市,万和光谷,"114.491882,30.470067",光谷第六初级中学,"114.498598,30.456099",2.5
武汉市,经开绿城柳岸春晓,"114.173972,30.506819",万达广场A区,"114.175226,30.4959",1.496
武汉市,中海东湖玖章,"114.346747,30.58869",新世界百货(徐东店),"114.358805,30.569771",3.116
武汉市,绿城留香园,"114.238984,30.653174",美联奥园生活广场(美联·奥林匹克花园二期店),"114.262206,30.638575",4.456
武汉市,诚功新时代,"114.349014,30.513003",沃尔玛(武汉杨家湾分店),"114.379062,30.506672",3.685
武汉市,兴宸深港国际,"114.573004,30.675964",新洲一中(阳逻校区),"114.583195,30.687644",2.37
武汉市,武铁汇文住宅小区,"114.306657,30.553315",武昌区昙华林小学,"114.328745,30.549703",2.68
武汉市,丽岛漫城,"114.419928,30.492898",光谷购物广场(光谷店),"114.430709,30.504738",2.409
武汉市,民康大厦,"114.277317,30.573549",大润发,"114.2851,30.584964",2.212
武汉市,大华南湖公园世家三期,"114.326395,30.521186",武昌区丁字桥小学,"114.327452,30.494803",3.421
武汉市,清能清江锦城二期,"114.28943,30.49935",张家湾小学,"114.297519,30.474394",3.673
武汉市,黎明村,"114.349112,30.518113",古玩珠宝城前广场,"114.369831,30.517784",3.154
武汉市,上海路8号,"114.2851,30.584964",大润发,"114.296971,30.57906",1.802
武汉市,江大路22号,"114.29055,30.600233",六医院东楼,"114.292706,30.61882",2.95
武汉市,圣诚和园,"114.280008,30.648781",蓝仔游乐园,"114.289999,30.637377",2.62
武汉市,武汉长江天地,"114.29583,30.526391",武昌广东商城,"114.299047,30.546974",2.382
武汉市,徐清公寓,"114.345524,30.585566",新世界百货(徐东店),"114.346747,30.58869",0.698
武汉市,武汉城建梦湖云著,"114.213069,30.595057",博学小学,"114.232368,30.588746",3.3
武汉市,中建壹品澜湾,"114.142418,30.627624",武汉市吴家山第二中学,"114.154039,30.645317",3.023
武汉市,粮科院,"114.364092,30.533522",武汉大学医院,"114.368506,30.511067",3.28
武汉市,桥机社区,"114.260026,30.527851",西大街小学,"114.268736,30.539017",1.868
武汉市,富丽雅花园B区,"114.152054,30.622169",竹叶海天桥公园,"114.163033,30.623724",1.435
武汉市,建材花园小区,"114.320749,30.357513",武汉市江夏区第一小学,"114.321706,30.344718",1.819
武汉市,群光上苑,"114.340779,30.542906",湖北省水果湖第二中学,"114.354733,30.524192",3.481
武汉市,南湖九号,"114.343526,30.522367",武汉市视障高级中学,"114.353776,30.504862",3.308
武汉市,惠济路53号,"114.285911,30.602442",江汉区西马路小学,"114.295408,30.614398",1.655
武汉市,恋湖家园,"114.211882,30.655294",美联奥园生活广场(美联·奥林匹克花园二期店),"114.238984,30.653174",3.521
武汉市,汉北怡景园,"114.40957,30.703989",东风中学,"114.414841,30.695017",1.601
武汉市,拉德芳斯,"114.3135,30.488232",武汉南大门综合医院,"114.328618,30.485525",1.914
武汉市,木兰湖时代广场,"114.356772,30.877608",黄陂区人民医院,"114.370802,30.887861",2.115
武汉市,风华天城流云湾,"114.323615,30.504746",武汉科技大学附属天佑医院,"114.326471,30.524641",2.847
武汉市,金辉江樾云著,"114.118603,30.609261",友谊村广场,"114.140111,30.611091",2.533
武汉市,保利沙湖嘉瑞,"114.327548,30.580214",武昌区三角路小学,"114.345477,30.560196",4.349
