城市名,起点名称,起点经纬度,终点名称,终点经纬度,开车,公共交通
北京市,南海家园一里,"116.474297,39.828405",华创生活广场(鸿博店),"116.483902,39.763557",24,50
北京市,北京城建·龙樾天元,"116.266272,39.875302",特别特购物广场,"116.339698,39.937685",37,49
北京市,明源路2号楼,"116.155123,39.748625",中国航天科工集团七三一医院,"116.170674,39.809157",23,62
北京市,韩建观山源墅,"116.164495,39.737878",中国航天科工集团七三一医院,"116.170674,39.809157",28,78
北京市,兴城之星,"116.270373,39.742716",北京急救120,"116.332357,39.710242",18,51
北京市,公园五号,"116.416066,39.866297",北京第一师范学校附属小学东校区,"116.476982,39.924568",41,36
北京市,住总•芳华里,"116.636357,40.119402",北京市顺义区李桥中学,"116.668899,40.046288",24,57
北京市,中骏云景台,"116.141661,39.735126",科豪商厦,"116.14503,39.681641",16,39
北京市,志新西路七号院,"116.339698,39.937685",特别特购物广场,"116.36475,39.995079",19,53
北京市,首开璞瑅隐园,"116.443357,39.861411",亦庄医院,"116.482462,39.798845",22,39
北京市,流星花园一区,"116.319782,40.172499",百善学校,"116.340498,40.087949",34,62
北京市,温泉老年医院家属院,"116.164027,40.048699",壹号商业广场,"116.248103,40.075649",25,42
北京市,远洋新悦二期,"116.610808,39.897802",通州医院,"116.696819,39.933594",21,63
北京市,葛洲坝北京中国府,"116.286236,39.911471",北京育英学校,"116.311642,39.84653",22,42
北京市,中建·长安麓院,"116.103638,39.898417",天成兴浩商业,"116.173854,39.923072",29,38
北京市,北京国贤府（昌平）,"116.441678,40.121891",北京市朝阳区芳草地国际学校(德贤分校),"116.497316,40.061339",31,70
北京市,佳和园老区,"116.397929,39.880592",天桥百货商场,"116.449328,39.807117",24,40
北京市,康泽路8号院,"116.141661,39.735126",科豪商厦,"116.210881,39.768783",23,47
北京市,王公坟社区,"116.30534,39.972472",北京市和平里医院第一门诊,"116.417477,39.963876",26,38
北京市,芳星园二区,"116.435184,39.863703",北京市东方德才学校(金台里校区),"116.47705,39.919726",40,40
北京市,招商序,"116.471281,39.70671",青云店镇第二中心小学,"116.508668,39.759888",35,71
北京市,中水金海嘉苑,"116.507609,39.936152",北京朝阳凯文学校,"116.584502,39.983595",18,47
北京市,万豪国际公寓,"116.416066,39.866297",北京第一师范学校附属小学东校区,"116.448587,39.904837",30,40
北京市,西路南里小区,"116.062204,39.711134",燕鹏商厦,"116.126274,39.730024",18,34
北京市,北京城建和知筑,"116.07805,39.722165",北京静康医院,"116.181027,39.748115",29,38
北京市,熙湖悦著,"116.084263,39.783927",阎村镇后沿村完全小学,"116.09387,39.728372",20,63
北京市,国祥府,"116.767387,40.366261",十里堡镇水杨红小学,"116.866872,40.392509",21,66
北京市,和悦春风,"116.315244,39.618966",国美电器(悦秀城店),"116.385894,39.6719",24,75
北京市,承泽苑,"116.115792,39.931626",北京市海淀区香山小学,"116.205942,39.988565",36,93
北京市,西井小区三区,"116.19967,39.932316",北京育英学校,"116.286236,39.911471",38,41
北京市,璞瑅润府,"116.631869,40.139674",北京中医医院(顺义医院),"116.65443,40.209128",20,57
北京市,中南湾,"116.423548,39.782929",北京市第八十中学(睿实分校),"116.462892,39.842248",26,61
北京市,巨燕·燕京府,"115.978582,39.690432",北京市房山区第四中学,"116.07582,39.707693",26,48
北京市,华杰大厦,"116.341374,39.964802",西单商场西单北大街店北区,"116.374318,39.913116",33,36
北京市,中建T5未来住区,"116.469013,39.555309",北京市第十四中学(大兴安定分校),"116.502102,39.616344",17,60
北京市,北京城建·星誉,"116.662927,40.101582",李遂中学,"116.762128,40.098603",20,52
广州市,佳星楼,"113.227873,23.148272",江泰广场,"113.280558,23.081143",30,45
广州市,雍雅园,"113.277528,23.127956",广州市第七十五中学高中部(燕塘东校区),"113.33062,23.164618",22,37
广州市,金碧翡翠华庭,"113.341893,23.143597",新都小学,"113.341935,23.191541",26,36
广州市,芳泰花园,"113.217141,23.109492",广州市第七中学,"113.297557,23.121676",38,54
广州市,明珠花园(南沙区),"113.561108,22.797253",NCPA美式中学,"113.611996,22.764048",13,37
广州市,泰然居,"113.311762,23.152783",沙河小学,"113.3606,23.124915",23,30
广州市,溪岸茗亭,"113.421718,23.622962",天虹购物商场,"113.504499,23.579347",17,47
广州市,盈泽苑,"113.23174,23.101001",花地街社区卫生服务中心,"113.285156,23.124393",36,31
广州市,电视台大院,"113.23174,23.101001",花地街社区卫生服务中心,"113.283234,23.139854",32,47
广州市,嘉银华庭,"113.269173,23.097528",沙河小学,"113.311762,23.152783",29,39
广州市,鑫保花园,"113.33062,23.164618",广州市第七十五中学高中部(燕塘东校区),"113.377199,23.149795",20,66
广州市,保利曼源花园,"113.25003,23.066259",新东豪商贸城,"113.261051,23.150015",35,48
广州市,天海庭,"113.279642,23.076677",沙河小学,"113.311762,23.152783",33,44
广州市,广本宿舍,"113.282429,23.136406",市政医院,"113.344001,23.127729",27,49
广州市,臻湖苑,"113.824468,23.242623",三江卫生院,"113.864546,23.185237",15,97
广州市,名城·御景绿洲,"113.532868,23.593969",明珠社区卫生服务中心(新址),"113.60233,23.531299",25,62
广州市,中旅·名门府,"113.222113,23.349159",光之彩天幕城,"113.238884,23.403823",21,38
广州市,华发四季名苑,"113.297566,23.230819",广州市第七十中学,"113.303676,23.281891",20,46
广州市,东方夏湾拿,"113.5003,23.472827",广东外语外贸大学从化实验中学,"113.555197,23.502596",11,27
广州市,名学轩,"113.829539,23.229365",前海人寿广州总医院,"113.834534,23.288932",17,51
广州市,广州恒大阳光半岛,"113.55209,22.718397",侨兴小学,"113.593334,22.686903",14,88
广州市,南沙·富力唐宁,"113.534374,22.794367",广东广州南沙区金洲万达广场,"113.588752,22.763865",20,36
广州市,华南理工大学宿舍东秀村,"113.261051,23.150015",新东豪商贸城,"113.350811,23.15335",31,42
广州市,御江苑,"113.220603,23.132961",广州医科大学附属第一医院(大坦沙院区),"113.269512,23.115342",37,32
广州市,富力万科云启,"113.311762,23.152783",沙河小学,"113.398194,23.130293",27,37
广州市,暨南花园,"113.297557,23.121676",广州市第七中学,"113.344878,23.132585",26,43
广州市,恒昌福邸,"113.217577,23.467493",花都区文志学校,"113.272542,23.440061",20,63
广州市,越秀·大学·星汇城,"113.378514,23.076207",仑头社区卫生服务站,"113.409889,23.022036",19,58
广州市,绿城·揽江印月,"113.340426,22.930521",广州市番禺区大龙中学,"113.398982,22.950845",25,71
广州市,高新仕林苑,"113.435761,23.18722",广州市第一一七中学,"113.499901,23.208231",15,36
广州市,荔富湖畔华庭,"113.749164,23.279264",万达广场(广州增城店),"113.815083,23.275833",18,26
广州市,海珠半岛花园,"113.261051,23.150015",新东豪商贸城,"113.294024,23.103944",27,48
广州市,永胜华庭,"113.280191,23.123284",龙口西小学(穗园校区),"113.340534,23.14558",30,47
广州市,荔富湖畔华庭,"113.749164,23.279264",旺百城增城文和里美食城,"113.820271,23.281636",20,34
广州市,粤华小区,"113.190011,23.424855",广州市花都区雅宝卫生服务站,"113.197735,23.378985",18,73
广州市,珠光南沙御景,"113.525656,22.720829",源昌花园商业广场,"113.544862,22.797899",28,68
广州市,印江澜府,"113.806059,23.294731",增城区实验小学,"113.85029,23.252651",19,71
广州市,云泉新村,"113.240234,23.125922",荔景商城,"113.30195,23.15575",24,44
广州市,和平路(增城),"113.824865,23.241451",东园学校,"113.836558,23.289149",17,51
广州市,保利阅云台,"113.240234,23.125922",荔景商城,"113.253941,23.184493",23,38
广州市,君林天下,"113.368845,23.189308",骏景小学,"113.382361,23.121679",27,60
广州市,品实云湖花城,"113.214308,23.224174",广东实验中学云城校区,"113.277966,23.199651",24,52
广州市,万福楼,"113.265065,23.03968",盈邦商业中心,"113.270645,23.118834",36,52
广州市,锦钰轩,"113.166977,23.465785",丽莎广场,"113.20833,23.415799",23,48
广州市,敏捷锦绣天伦,"113.576893,23.195435",永新中学,"113.638467,23.126066",27,82
广州市,远洋天成,"113.628479,23.13028",新塘镇沙埔卫生院,"113.66391,23.161277",17,38
广州市,创基天璟,"113.802218,23.279008",增城区第二中学,"113.865239,23.272574",21,50
广州市,保穗天瑜阁,"113.3198,23.121663",广州市天河中学(珠江新城校区),"113.400449,23.094894",33,51
广州市,广州星河湾怡心园,"113.273089,23.092396",广州市岭南画派纪念中学,"113.333121,23.028585",27,37
广州市,粤海·云港城,"113.240234,23.125922",荔景商城,"113.268005,23.178719",22,36
广州市,市府机关宿舍大院,"113.260256,23.134288",江泰广场,"113.280558,23.081143",24,26
广州市,穗和名庭,"113.234265,23.273563",白云区第二人民医院,"113.292454,23.337076",26,68
广州市,智烨山水豪庭,"113.190323,23.439461",光之彩天幕城,"113.238884,23.403823",20,45
广州市,羊城花园,"113.41081,23.118384",联合街社区卫生服务中心,"113.426368,23.198503",35,60
广州市,香樾四季花园,"113.179696,23.386763",九潭村卫生服务站,"113.203948,23.432824",19,72
广州市,晓景苑,"113.247998,23.17114",沙河小学,"113.311762,23.152783",23,36
广州市,西关雅苑,"113.248157,23.126599",盈邦商业中心,"113.265065,23.03968",26,42
广州市,奥园璟誉府,"113.593745,23.192059",彩立方广场,"113.61833,23.268244",20,45
广州市,中建凤榕台,"113.659189,23.216714",宁西医院,"113.676816,23.278456",19,67
广州市,兴泰路(白云),"113.264586,23.16351",东山街社区卫生服务中心(明月二路),"113.3125,23.115992",34,42
广州市,鹅潭明珠苑,"113.251923,23.092214",新东豪商贸城,"113.261051,23.150015",30,45
广州市,远洋天成,"113.582369,23.112526",快乐购生活购物中心,"113.628479,23.13028",15,46
广州市,浪奇宿舍,"113.3125,23.115992",东山街社区卫生服务中心(明月二路),"113.392691,23.116032",19,28
广州市,雅宝新城,"113.185285,23.42959",天贵社区卫生服务中心,"113.22244,23.378634",24,81
广州市,保利琅悦,"113.216762,23.383513",星航国际广场,"113.295907,23.337981",29,42
广州市,越秀滨海汇,"113.488189,22.86289",庆盛小学,"113.540316,22.791312",25,27
广州市,星河·智荟2期,"113.504704,22.773038",广州市南沙区明珠湾小学,"113.560878,22.759406",19,62
广州市,新港西路179号大院,"113.307847,23.097238",骏景小学,"113.382361,23.121679",28,37
广州市,洺悦玉府,"113.327201,22.935766",广州市番禺区大龙中学,"113.398982,22.950845",27,62
广州市,东鸣轩,"113.23174,23.101001",花地街社区卫生服务中心,"113.273712,23.126002",31,28
广州市,湾区·金融城,"113.508686,22.756538",广东第二师范学院附属南沙珠江学校,"113.549832,22.703395",17,44
广州市,时代天逸园,"113.521094,22.825592",广州市南沙区南沙街大涌卫生站,"113.557425,22.768451",26,30
广州市,振业天成,"113.40107,23.11698",广州市天河区红十字会医院,"113.449826,23.192787",33,83
广州市,奥园璟誉府,"113.567972,23.200479",永和街社区卫生服务中心,"113.61833,23.268244",22,86
广州市,文德广场,"113.220603,23.132961",广州医科大学附属第一医院(大坦沙院区),"113.272969,23.117947",38,31
广州市,明珠东苑,"113.289906,23.100362",广州市第七十五中学高中部(燕塘东校区),"113.33062,23.164618",22,40
广州市,睿品华庭,"113.179696,23.386763",九潭村卫生服务站,"113.179865,23.456356",28,73
广州市,金沙洲新社区二区,"113.203117,23.155089",新东豪商贸城,"113.261051,23.150015",31,45
广州市,越秀·珑悦西关,"113.235243,23.132305",东山街社区卫生服务中心(明月二路),"113.3125,23.115992",36,44
广州市,天华苑,"113.341935,23.191541",新都小学,"113.349765,23.142196",33,41
广州市,万科蓝山,"113.344299,23.233464",联合街社区卫生服务中心,"113.426368,23.198503",34,95
广州市,凯荔花园,"113.802884,23.302801",小楼镇中心小学,"113.831113,23.379151",18,77
广州市,湾区·金融城,"113.508686,22.756538",黄阁中学,"113.511888,22.829362",22,52
广州市,金海岸花园云起兴泰,"113.337728,22.946895",大平村邓婉华社区卫生服务站,"113.410995,22.931973",30,37
广州市,易通大厦,"113.273089,23.092396",广州市岭南画派纪念中学,"113.345106,23.126623",31,58
广州市,花都阳光家园,"113.199397,23.398927",花都区文志学校,"113.217577,23.467493",23,59
广州市,臻湖苑,"113.795879,23.172429",石滩第一中学,"113.824468,23.242623",16,55
广州市,黄沙大厦,"113.234266,23.114412",盈邦商业中心,"113.265065,23.03968",28,38
广州市,锦绣一方苑,"113.420112,22.988204",金山学校-金山小学,"113.500542,22.974927",26,105
广州市,山海合悦,"113.534374,22.794367",广东广州南沙区金洲万达广场,"113.601783,22.771544",19,38
广州市,恒业楼,"113.204966,23.391789",花都区文志学校,"113.217577,23.467493",26,64
广州市,星河东悦湾,"113.453438,22.835586",东涌镇细沥社区卫生服务站,"113.530896,22.811591",21,55
广州市,南沙玫瑰花园,"113.534374,22.794367",广东广州南沙区金洲万达广场,"113.575078,22.750122",16,33
广州市,云城上品,"113.278054,23.259662",永兴小学,"113.328206,23.267516",24,58
广州市,品实云湖花城,"113.214308,23.224174",新东豪商贸城,"113.261051,23.150015",41,51
广州市,民间金融大厦,"113.258679,23.111168",广州市第七十五中学高中部(燕塘东校区),"113.33062,23.164618",26,37
广州市,顺欣广场,"113.582369,23.112526",快乐购生活购物中心,"113.623859,23.1461",16,43
广州市,雅图花园,"113.221737,23.356115",光之彩天幕城,"113.238884,23.403823",19,35
广州市,好景华庭,"113.825766,23.291986",小楼卫生院,"113.83348,23.381187",18,43
广州市,珠江华景里,"113.364299,23.140377",龙汇商贸小镇,"113.367586,23.191648",20,50
广州市,翡翠绿洲森林半岛,"113.560536,23.135857",永和街社区卫生服务中心,"113.567972,23.200479",32,73
广州市,中海左岸花园,"113.445442,22.934134",前峰村四中,"113.492541,22.956361",16,39
广州市,凤凰瑞景花园,"113.155929,23.375261",飞鹅岭小学,"113.232791,23.408265",27,36
广州市,中铁诺德·阅泷,"113.235405,23.206183",俊龙商贸,"113.240173,23.295111",26,83
广州市,益兆明珠,"113.256759,23.106892",盈邦商业中心,"113.265065,23.03968",21,48
广州市,建苑小区,"113.273478,23.149243",江泰广场,"113.280558,23.081143",26,29
广州市,金康花园,"113.592534,23.172268",久裕商贸城,"113.654113,23.122966",21,69
