城市名,起点名称,起点经纬度,终点名称,终点经纬度,距离
苏州市,上海西路68号院,"121.069548,31.519837",廉水公园,"121.10336,31.439872",13.021
苏州市,紫金翡丽甲第,"120.679926,31.257376",PRIMARY SCHOOL,"120.762134,31.310617",14.653
苏州市,鹿溪雅园,"120.577428,31.379073",学士中心小学校,"120.610011,31.308762",10.625
苏州市,仁恒苏高新澜庭雅致,"120.511073,31.239851",什物谷(金运店),"120.558061,31.286885",9.775
苏州市,苏高新禹洲山云庭,"120.498791,31.307635",山塘中心小学,"120.595623,31.324031",14.323
苏州市,保利首开·云璟,"120.739113,31.639875",常熟市第一人民医院,"120.769735,31.695437",11.914
苏州市,燕语江南雅院,"120.720904,31.599949",泰慈,"120.763796,31.675129",16.692
苏州市,太平新村南区,"121.095995,31.50633",金仓湖小学,"121.116242,31.455049",7.622
苏州市,保利融信云上流光,"120.570859,31.380803",旅游急救医院,"120.603436,31.321844",8.79
苏州市,海悦花园七区,"120.679926,31.257376",PRIMARY SCHOOL,"120.74629,31.322268",15.696
苏州市,浏西一村,"121.210897,31.559216",华东国际商贸城,"121.263947,31.505642",8.598
苏州市,文卫新村,"120.632695,31.331826",东汇,"120.640714,31.272389",9.6
苏州市,太湖未来绿洲星图,"120.413228,31.301153",梦之城,"120.419427,31.34206",6.784
苏州市,保利时光印象,"120.447396,31.416944",相城区中医医院门诊,"120.450959,31.365061",6.242
苏州市,紫金翡丽甲第,"120.761414,31.378801",苏州奕欧来奥特莱斯,"120.762134,31.310617",8.483
苏州市,虞溪阁,"120.670343,31.599183",南湖苑公园,"120.756757,31.650557",13.588
苏州市,新润花苑,"120.548579,31.962584",吉麦德购物广场,"120.556143,31.889076",11.348
苏州市,鹿溪雅园,"120.577428,31.379073",新天地I号馆,"120.63192,31.388062",7.909
苏州市,新南社區,"120.557,31.956792",鲨鱼公园,"120.559628,31.887624",9.842
苏州市,铭家山水江南,"121.027895,31.32144",昆山经济技术开发区高级中学,"121.033621,31.392874",11.867
苏州市,锦绣雅著,"120.61749,31.38716",东汇,"120.632695,31.331826",7.217
苏州市,恒大悦澜湾,"120.739113,31.639875",常熟市第一人民医院,"120.775576,31.571204",11.388
苏州市,康桥半岛豪门府邸,"120.634419,30.941476",尚嘉和购物中心,"120.654789,30.898139",6.819
苏州市,蓝城湖畔江南里,"120.608861,31.122991",东亚购物中心,"120.644999,31.161933",8.661
苏州市,建屋紫云庭,"120.725355,31.264579",乐购express(苏州广电大厦店),"120.734838,31.323596",8.335
苏州市,汇金新城（张家港）,"120.535454,31.868066",城西公园,"120.578731,31.870328",5.126
苏州市,保利天汇星湖,"120.646307,31.299864",健生源医院(葑门路),"120.725164,31.351703",12.045
苏州市,龙湖镜湖原著,"120.65479,31.409579",苏州大学实验学校,"120.721648,31.46636",13.05
苏州市,东郊花苑,"120.424646,31.215347",太湖新天地生态休闲公园,"120.479152,31.236479",6.598
苏州市,剪刀弄散盘,"120.548113,31.27833",苏州高新区狮山实验小学校竹园分校区,"120.600777,31.321368",12.439
苏州市,盘门路散盘,"120.616027,31.28507",苏州瑞金医院,"120.640991,31.255941",5.44
苏州市,左岸香颂,"120.764391,31.339044",星溪公园,"120.83769,31.377721",11.556
苏州市,虞溪阁,"120.756757,31.650557",常熟东南医院1号楼,"120.804824,31.632098",6.795
苏州市,上坤狮山四季,"120.517049,31.278705",奥特莱斯,"120.558207,31.260989",7.332
苏州市,温哥华特区,"120.788929,31.050943",北厍小学,"120.885821,31.054159",13.007
苏州市,同里镇,"120.661761,31.116412",苏州富嘉医院,"120.72124,31.154509",11.863
苏州市,茶风新村,"120.952875,31.287635",昆山市民防公园,"120.973032,31.350618",8.192
苏州市,蓝城汾湖桃花源,"120.833018,31.009082",汾湖公园,"120.864035,31.050601",8.765
苏州市,锦园小区,"121.030125,31.409193",昆山市民办珠江学校,"121.127078,31.441158",13.488
苏州市,映象花苑,"120.614443,31.254311",谷谷超市,"120.671818,31.309546",12.491
苏州市,世茂东壹号,"120.952254,31.38111",昆山市第二人民医院,"121.053408,31.379387",10.319
苏州市,紫金翡丽甲第,"120.762134,31.310617",世纪华联超市(中胜路店),"120.824872,31.304397",6.975
苏州市,白云渡公寓,"121.184508,31.466011",上海如海生鲜生活购物中心(紫薇路店),"121.253812,31.514622",12.111
苏州市,中建和月泊庭,"120.530949,31.277129",狮山当代MOMA-商业广场,"120.623614,31.284376",13.939
苏州市,华润润鸿四季,"120.530949,31.277129",狮山当代MOMA-商业广场,"120.591577,31.263282",9.509
苏州市,新创宝带熙岸,"120.530949,31.277129",狮山当代MOMA-商业广场,"120.571642,31.256968",7.786
苏州市,新柳溪花园,"120.641744,31.183415",丹桂路口袋公园,"120.645957,31.267871",10.539
苏州市,龙西新村缥缈苑,"120.530949,31.277129",狮山当代MOMA-商业广场,"120.621802,31.274447",13.893
苏州市,苏高新泉山雅境,"120.405911,31.377422",通安金墅小学,"120.46006,31.373324",6.413
苏州市,普罗旺斯,"120.463851,31.135536",临湖实验中学,"120.495883,31.159924",5.311
苏州市,安利新村,"120.414258,31.95667",张家港保税区金丰商业广场,"120.438161,31.926778",5.138
苏州市,蓝天家园（三期）,"120.758599,31.641985",常熟东南医院1号楼,"120.804824,31.632098",5.309
苏州市,紫霞花园,"120.848703,31.546028",好又多购物广场(唐市店),"120.903769,31.600228",11.977
苏州市,榭雨苑,"120.746271,31.27478",翰林小学,"120.760784,31.338395",10.548
苏州市,太仓院子,"121.131776,31.432422",欧特福购物中心(五洲西路),"121.13561,31.488418",8.269
苏州市,熙和平江雅园,"120.599699,31.350745",健生源医院(葑门路),"120.646307,31.299864",9.17
苏州市,望湖玫瑰园,"120.872663,31.239223",昆山市张浦中学,"120.937828,31.27619",12.828
苏州市,锦丰新村,"120.643465,31.959004",三兴学校小学部,"120.68372,31.974227",6.06
苏州市,北大弄21号,"120.614443,31.254311",谷谷超市,"120.624855,31.326481",15.944
苏州市,挹翠华庭,"120.566645,31.29524",健生源医院(葑门路),"120.646307,31.299864",7.93
苏州市,鸿利达大厦,"120.632695,31.331826",东汇,"120.66323,31.28722",7.705
苏州市,碧桂园龙湖天璞,"120.522794,31.853059",暨阳实验小学城西校区,"120.59194,31.882066",11.813
苏州市,恒大悦澜湾,"120.769509,31.653184",开元小学,"120.775576,31.571204",10.579
苏州市,大悦繁华雅筑,"120.615204,31.473856",卫星小学,"120.634206,31.417366",13.514
苏州市,中海姑苏第,"120.595667,31.290932",苏州市第一初级中学,"120.630745,31.313852",5.424
苏州市,福汇雅居,"120.971736,31.614416",归庄小学,"121.072789,31.609722",11.792
苏州市,融创81栋,"120.468584,31.376655",华通公园,"120.556606,31.417485",18.406
苏州市,览月阁,"120.511073,31.239851",什物谷(金运店),"120.571521,31.298444",12.351
苏州市,青藤雅苑,"120.739113,31.639875",常熟市第一人民医院,"120.78563,31.588982",10.383
苏州市,月亮湾3号美颂花园三期,"120.724283,31.254653",乐购express(苏州广电大厦店),"120.734838,31.323596",9.478
苏州市,天健泓悦府,"120.64171,31.113503",东亚购物中心,"120.644999,31.161933",6.709
苏州市,碧桂园河湾星著,"120.568057,31.417795",平江医院,"120.600876,31.334489",11.163
苏州市,金裕上辰雅苑,"120.623922,31.373512",苏州市相城人民医院,"120.679217,31.410476",8.815
苏州市,南许巷18号,"120.589032,31.308431",苏州市第一初级中学,"120.630745,31.313852",6.58
苏州市,亨通浦江雅院,"120.788929,31.050943",北厍小学,"120.865484,31.030829",10.609
苏州市,大上海国际商务广场,"121.088482,31.305254",昆山市花桥中学,"121.144436,31.295511",6.796
杭州市,荣上青云府,"119.60259,30.265549",临安区人民医院城西分院,"119.690128,30.226374",10.786
杭州市,云檐里,"119.990568,30.271903",浙江大学第一医院,"119.996544,30.224821",7.34
杭州市,金箭公寓,"120.296816,30.458261",杭州市余杭区育蕾学校(运河校区),"120.306278,30.411824",5.564
杭州市,望云润玺院,"119.982653,30.292986",浙江省中医院西溪院区,"120.019568,30.230274",10.618
杭州市,望金马府,"120.251418,30.201065",萧山信息港小学,"120.287301,30.16899",7.718
杭州市,江语云城,"119.949017,30.047033",教育科学研究院实验学校,"119.986067,30.006862",7.713
杭州市,和家园,"120.020409,30.254778",上尚山海里,"120.058792,30.231053",6.855
杭州市,之江明月府,"119.613496,29.84918",大润发(桐庐店),"119.688333,29.793372",12.087
杭州市,和新北苑,"120.13439,30.306904",杭州市时代小学,"120.180476,30.24819",9.869
杭州市,绿洲花园,"120.172447,30.279592",杭州市夏衍初级中学,"120.226576,30.288537",6.153
杭州市,佳丽苑,"120.141631,30.416834",世纪华联超市(三家店),"120.196212,30.476719",10.934
杭州市,华昭府,"119.969473,30.396725",窑山公园,"119.982407,30.360736",6.549
杭州市,思安坊,"120.161794,30.272797",购物城,"120.199863,30.242272",7.269
杭州市,南北乐章,"119.969328,30.371237",葛步桥公园,"120.042002,30.419425",11.158
杭州市,景湖苑,"120.156362,30.269932",天阳亲子广场(钱江新城店),"120.196622,30.230835",8.503
杭州市,坤塘悦府,"120.209701,30.276795",杭州萧山石岩医院,"120.261693,30.23733",8.629
杭州市,皓玉府,"120.182337,30.222603",杭州市杭州中学,"120.22725,30.302172",13.804
杭州市,云起中心,"120.066446,30.283367",杭州市现代实验小学朝晖六区校区,"120.167643,30.288225",11.912
杭州市,浙大新村,"120.126831,30.260622",柳营公园,"120.172488,30.261488",5.612
杭州市,东新园茗盛苑,"120.182608,30.311001",杭州市夏衍初级中学,"120.226576,30.288537",6.663
杭州市,沁东润府,"120.226576,30.288537",杭州市夏衍初级中学,"120.284893,30.351631",10.51
杭州市,咏湖云庐,"120.188955,30.243598",身边连锁超市(四季青店),"120.200942,30.159498",11.48
杭州市,云萃天和城,"119.939645,30.067516",富阳城中西医结合医院,"119.980039,30.013829",13.55
杭州市,璞御栖湖府,"120.065697,30.077262",杭州市富阳区东洲街道江丰小学,"120.079913,30.111671",8.57
杭州市,大关东十苑,"120.154325,30.309395",购物城,"120.161794,30.272797",5.619
杭州市,雅望居,"120.268274,30.171081",银隆百货,"120.288846,30.13817",6.874
杭州市,溪涧雅庐,"119.654026,30.251145",新天地购物广场(锦桥店),"119.723972,30.232647",7.956
杭州市,锦南公寓,"119.702154,30.215424",杭州临安博腾医院,"119.717724,30.255263",6.526
杭州市,锦南公寓,"119.702154,30.215424",望湖单车文化公园,"119.741206,30.230436",4.516
杭州市,湖印光年府,"120.338181,30.303841",东东和达城,"120.389194,30.296266",5.698
杭州市,柳浪新苑,"120.16004,30.239153",杭州城北体育公园,"120.162195,30.311318",10.953
杭州市,沁东润府,"120.232721,30.353678",丁兰公园,"120.284893,30.351631",7.8
杭州市,星缦云渚城,"120.094709,30.359109",浙江省杭州康桥中学,"120.148183,30.367061",7.464
杭州市,月陇云岚轩,"120.047085,30.173964",926工匠公园,"120.143641,30.189007",15.948
杭州市,溪涧雅庐,"119.654026,30.251145",锦城第三初级中学,"119.706631,30.242659",6.449
杭州市,锦昌文华苑,"120.143054,30.310829",杭州市时代小学,"120.180476,30.24819",9.231
杭州市,紫金公寓,"120.101681,30.278317",杭州中兴医院,"120.189155,30.234583",13.42
杭州市,太和广场,"120.177221,30.216535",杭州市夏衍初级中学,"120.226576,30.288537",10.973
杭州市,公元帝景,"120.2506,29.979573",浦阳商贸城,"120.326213,29.967136",11.133
杭州市,宸樾世际轩,"120.226576,30.288537",杭州市夏衍初级中学,"120.283875,30.229291",10.688
杭州市,梅苑阁小区,"120.143538,30.287679",杭州市时代小学,"120.180476,30.24819",7.741
杭州市,滨杭滨纷城,"120.258383,30.398001",杭州余杭星都医院,"120.266615,30.468528",14.188
杭州市,钱景路47号,"119.720023,30.226878",青山初中,"119.817838,30.242361",11.655
杭州市,湖境观岚湾,"120.389194,30.296266",东东和达城,"120.48373,30.312018",16.553
杭州市,江山云樾府,"120.390266,30.331491",浙江省杭州高级中学启成学校,"120.492183,30.314282",14.855
杭州市,城市蓝湾,"119.405489,30.010054",好又多超市(乐平加盟店),"119.45217,29.931997",16.993
杭州市,凤凰府邸,"119.309963,30.183068",天目华联超市(潜州店),"119.394936,30.178189",8.792
杭州市,棠颂大院,"119.760039,30.235928",狮山公园,"119.826182,30.281217",14.688
杭州市,岱天青岳里,"120.160316,30.315649",杭州中兴医院,"120.189155,30.234583",13.71
杭州市,蓝桥景苑,"120.278868,30.307461",杭州钱塘新区江湾小学,"120.366693,30.268639",12.04
杭州市,嘉里桦枫居北区,"120.146112,30.268244",联华超市(松木场店),"120.19527,30.344121",14.657
杭州市,紫荆欣苑,"120.095335,30.2926",购物城,"120.161794,30.272797",8.417
杭州市,东新园孚信苑,"120.161794,30.272797",购物城,"120.178176,30.309941",7.721
杭州市,嘉裕天城,"120.406816,30.180843",好又多超市(南阳店),"120.449904,30.261478",13.932
杭州市,宸著锦庭,"119.700208,30.227593",联华超市(高湾店),"119.778933,30.191299",11.718
杭州市,滨江西溪之星,"120.042073,30.266111",杭州市育才教育集团总校,"120.131547,30.275168",10.661
杭州市,河缸桥,"120.139401,30.293241",杭州市夏衍初级中学,"120.226576,30.288537",10.333
杭州市,沥瑞府,"120.471036,30.181313",晶港公园,"120.509444,30.221482",7.177
杭州市,九龙仓雍景山,"119.974352,30.1634",杭州育海外国语学校,"119.996725,30.230294",9.989
杭州市,平峰晓庐,"119.714775,30.239333",杭州市临安区西林小学,"119.769514,30.217312",8.477
杭州市,樟源府,"120.53876,30.22525",杭州市萧山区新湾初级中学,"120.5416,30.281514",8.78
杭州市,汀南学仕府,"120.299008,30.358689",华联小超市(金乔街店),"120.328076,30.325082",9.818
杭州市,平峰晓庐,"119.726112,30.234562",钱王陵公园,"119.769514,30.217312",6.534
杭州市,金地家园,"119.269828,29.475005",世纪华联超市(洋溪店),"119.317772,29.514108",7.426
杭州市,绿岛花园南区,"119.697899,30.219341",临安区中医院医共体锦南分院,"119.725372,30.187905",5.173
杭州市,保利都和轩,"120.172488,30.261488",柳营公园,"120.20721,30.338184",12.024
杭州市,山水华府,"119.91779,30.062965",杭州富阳爱伦老年医院,"119.96084,30.055882",6.005
杭州市,平峰晓庐,"119.70231,30.227765",晨曦小学,"119.769514,30.217312",8.582
杭州市,金色时代,"119.700763,30.225834",临安区中医院医共体锦南分院,"119.725372,30.187905",5.837
杭州市,赞临雅居,"120.223229,30.364543",浙江大学附属中学丁兰校区,"120.295603,30.412293",10.12
杭州市,咏湖云庐,"120.200942,30.159498",西山公园,"120.257475,30.162848",7.086
杭州市,望江新丰苑,"120.146112,30.268244",联华超市(松木场店),"120.192647,30.243158",6.887
杭州市,潘水苑,"120.183929,30.122239",闻堰人民公园,"120.265877,30.148572",9.723
杭州市,明煦源赋里,"119.707056,30.207927",联华超市(高湾店),"119.778933,30.191299",11.431
杭州市,野风山城,"119.944461,30.064792",富春第四小学,"119.963874,30.138155",10.259
杭州市,启润学府,"119.953011,30.064158",富阳区受降镇中心小学,"119.963315,30.12741",8.567
