POI名称,一级标签,二级标签,三级标签,四级标签,中心点经度,中心点纬度
雍景湾花园公交站,交通,公交站,(null),(null),120.711285,31.370968
昆山市花桥中学,教育,中学,普通,初中,121.088482,31.305254
苏州市相城人民医院,医疗,综合医院,普通,(null),120.623922,31.373512
万达广场-E39区101,商业,购物中心,(null),(null),120.606619,31.253676
全家福超市(水香街店),商业,大型超市,(null),(null),120.621002,31.268984
东新街公交站,交通,公交站,(null),(null),120.511124,31.432943
兴贤商业广场,商业,购物中心,(null),(null),120.505847,31.370622
范特西滑板公园,景观,公园,普通景点,(null),120.517702,31.86844
世纪华联超市(莫城东街店),商业,大型超市,(null),(null),120.724769,31.591594
苏州市相城区蠡口第二小学,教育,小学,普通,小学,120.617632,31.398366
白鹭园北公交站,交通,公交站,(null),(null),120.722079,31.27401
黄桥实验小学分校,教育,小学,普通,小学,120.570822,31.386641
张家港市第二中学(北校区),教育,中学,普通,初中,120.577022,31.882738
张庄小学,教育,小学,普通,小学,120.595807,31.402666
月浜街南公交站,交通,公交站,(null),(null),120.636192,31.263924
苏州市广济医院,医疗,综合医院,三甲,(null),120.667799,31.39297
常熟绿源公园,景观,公园,普通景点,(null),120.762013,31.649339
平泷路万达广场(平江店),商业,购物中心,(null),(null),120.613836,31.344032
寺前村公交站,交通,公交站,(null),(null),120.412247,31.397301
联华超市(馨韵店),商业,大型超市,(null),(null),120.554861,31.283452
金门公园,景观,公园,普通景点,(null),120.576087,31.307296
汾湖公园,景观,公园,普通景点,(null),120.833018,31.009082
益丰新村公交站,交通,公交站,(null),(null),120.588316,30.98263
世茂广场北区,商业,购物中心,(null),(null),120.596978,31.263708
临湖实验中学,教育,中学,普通,高中,120.495883,31.159924
丹桂路口袋公园,景观,公园,普通景点,(null),120.645957,31.267871
独墅湖体育馆公交站,交通,公交站,(null),(null),120.72718,31.266962
长板桥公交站,交通,公交站,(null),(null),120.584032,30.954588
瑞兴医院集团(吴中分院),医疗,综合医院,普通,(null),120.639314,31.27301
望亭中心小学(南校区),教育,小学,普通,小学,120.444911,31.403103
张家港公交站,交通,公交站,(null),(null),120.826853,31.090443
府南公园,景观,公园,普通景点,(null),120.643041,31.36568
常熟滨江生态公园,景观,公园,普通景点,(null),120.938295,31.760662
廉水公园,景观,公园,普通景点,(null),121.069548,31.519837
浮桥镇时思小学,教育,小学,普通,小学,121.16126,31.639526
戈湾村北公交站,交通,公交站,(null),(null),120.687101,31.215243
九龙奥特莱斯市场,商业,购物中心,(null),(null),120.7419,31.623626
西山中心小学,教育,小学,普通,小学,120.309683,31.139409
甪直水产市场公交站,交通,公交站,(null),(null),120.853559,31.279805
凝翠园,景观,公园,普通景点,(null),120.588148,31.31833
相城区玉成实验小学,教育,小学,普通,小学,120.606343,31.391397
好时代超市(建元路店),商业,大型超市,(null),(null),120.611393,31.38176
恒润后街商业广场,商业,购物中心,(null),(null),120.656017,31.291909
渭西加油站公交站,交通,公交站,(null),(null),120.635,31.462374
昆山市中医医院张浦分院,医疗,综合医院,普通,(null),120.956597,31.287258
张家港购物公园(国泰中路),商业,购物中心,(null),(null),120.515879,31.869779
美罗商城北楼,商业,购物中心,(null),(null),120.622111,31.310287
彩叠湾花园公交站,交通,公交站,(null),(null),120.618147,31.457938
好又多超市(后盛路店),商业,大型超市,(null),(null),120.480195,31.224765
东港新村2公交站,交通,公交站,(null),(null),120.647452,31.321293
客必莱购物中心,商业,购物中心,(null),(null),120.960171,31.377602
金竹商业广场,商业,购物中心,(null),(null),120.523682,31.278225
太仓市中医医院,医疗,综合医院,普通,(null),121.106647,31.449971
亭青街唯澄路公交站,交通,公交站,(null),(null),120.729263,31.373074
韩家湾公交站,交通,公交站,(null),(null),120.478646,31.281345
常熟市杨园中心小学,教育,小学,普通,小学,120.653363,31.558516
星海生活广场(南广场),商业,购物中心,(null),(null),120.670325,31.314882
亿盛购物中心,商业,购物中心,(null),(null),120.602659,31.273105
金座,商业,购物中心,(null),(null),120.988996,31.366368
江苏省苏州市金阊实验小学校,教育,小学,普通,小学,120.600176,31.315316
三元实验小学校,教育,小学,普通,小学,120.579778,31.304903
南麻中心小学,教育,小学,普通,小学,120.54798,30.874473
圆圆城市生活广场,商业,购物中心,(null),(null),120.62376,31.620151
南沙小学,教育,小学,普通,小学,120.415182,31.92891
平江新城摩尔广场,商业,购物中心,(null),(null),120.60408,31.34255
狮子山有轨电车站,交通,公交站,(null),(null),120.547882,31.295436
相家浜公交站,交通,公交站,(null),(null),120.653828,30.947587
新郭地铁站,交通,地铁站,非换乘,3号线,120.596498,31.262707
东太湖实验小学,教育,小学,普通,小学,120.620772,31.12099
好又多超市(盘溪店),商业,大型超市,(null),(null),120.616873,31.282447
臻博明视力养护中心,医疗,专科医院,普通,(null),121.01272,31.695916
金沙广场(亭雅街),商业,购物中心,(null),(null),120.71326,31.362977
益万家超市(向阳东路店),商业,大型超市,(null),(null),121.116963,31.457153
上海如海超市,商业,大型超市,(null),(null),120.558484,31.590168
上海联都超市(北京路店),商业,大型超市,(null),(null),120.481859,31.99452
耦园公交站,交通,公交站,(null),(null),120.638832,31.317886
御窑小学,教育,小学,重点,小学,120.597026,31.362874
上海申联超市(汾湖大道店),商业,大型超市,(null),(null),120.872697,31.032082
华润万家(陆家店),商业,大型超市,(null),(null),121.038892,31.317118
湖心熙园公园,景观,公园,普通景点,(null),120.784053,31.410008
澹台湖公园,景观,公园,普通景点,(null),120.647243,31.258965
吴中汽车站南公交站,交通,公交站,(null),(null),120.631367,31.24878
绿岛超市(金鹤绿岛东),商业,大型超市,(null),(null),120.783334,31.056279
南京师范大学吴江实验小学,教育,小学,普通,小学,120.597907,31.139614
世纪华联超市(鑫悦店),商业,大型超市,(null),(null),120.610527,31.242019
好又多超市生活购物中心,商业,大型超市,(null),(null),120.621993,30.936441
苏州市吴中区中医医院,医疗,综合医院,普通,(null),120.413934,31.082499
华联超市(庞山湖店),商业,大型超市,(null),(null),120.671662,31.075164
小留园,景观,公园,普通景点,(null),121.102738,31.457096
直港辅导小学,教育,小学,重点,小学,120.644988,31.062162
金海购物中心,商业,大型超市,(null),(null),120.414404,31.917497
汽车南站2公交站,交通,公交站,(null),(null),120.638194,31.27908
苏州大学实验学校,教育,中学,重点,初中,120.65479,31.409579
吴江经济开发区实验初级中学,教育,中学,普通,初中,120.691432,31.157256
华润万家(馨泰花苑店),商业,大型超市,(null),(null),120.554874,31.283141
普悦街公交站,交通,公交站,(null),(null),120.631345,31.281441
左邻超市(越溪店),商业,大型超市,(null),(null),120.588333,31.214244
苏州新区枫桥实验小学,教育,小学,重点,小学,120.536977,31.313897
光福文体中心公交站,交通,公交站,(null),(null),120.396515,31.291046
苏州市虎丘实验小学校,教育,小学,普通,小学,120.562217,31.340135
石帆站有轨电车站,交通,公交站,(null),(null),120.337085,31.340051
苏州湾东地铁站,交通,地铁站,非换乘,4号线,120.615572,31.136534
尚湖镇颜巷小学,教育,小学,普通,小学,120.690359,31.62162
春堤公园,景观,公园,普通景点,(null),120.955037,31.31361
光福中心小学,教育,小学,普通,小学,120.393015,31.284703
白龙桥站有轨电车站,交通,公交站,(null),(null),120.439006,31.34882
肖桥小学,教育,小学,普通,小学,120.755254,31.76678
万悦花园,商业,购物中心,(null),(null),120.974638,31.459331
儿童矫形康复中心,医疗,专科医院,普通,(null),120.996635,31.379409
梅堰实验小学,教育,小学,普通,小学,120.588273,30.97908
何山路有轨电车站,交通,公交站,(null),(null),120.522541,31.304219
太仓市妇幼保健所,医疗,专科医院,普通,(null),121.153473,31.465384
云盘小学（悦丰校区）,教育,小学,普通,小学,120.533114,31.880548
万红小学,教育,小学,普通,小学,120.527734,31.868953
弇山小学,教育,小学,普通,小学,121.093347,31.455692
吴江区第四人民医院八都分院,医疗,综合医院,普通,(null),120.4495,30.91557
美之国花园-中心公园,景观,公园,普通景点,(null),120.611327,31.264105
华美超市(汇金新地步行街店),商业,大型超市,(null),(null),120.575763,31.25311
咿健口腔,医疗,专科医院,普通,(null),120.968888,31.371746
苏州科技城实验小学校天佑校区,教育,小学,普通,小学,120.440411,31.35268
八都农贸市场公交站,交通,公交站,(null),(null),120.451102,30.908025
金城商业中心9幢,商业,购物中心,(null),(null),120.651075,30.90136
苏州高新区老年康复医院,医疗,综合医院,普通,(null),120.568794,31.263077
苏州工业园区福客隆购物超市,商业,大型超市,(null),(null),120.82902,31.296497
北京联华生活购物广场,商业,购物中心,(null),(null),120.698853,31.537652
久龄养老院公交站,交通,公交站,(null),(null),120.708984,31.362192
京华超市(兴港路),商业,大型超市,(null),(null),120.986242,31.74812
中新大道西地铁站,交通,地铁站,换乘三线,(在建)6号线;(在建)7号线,120.662896,31.306082
黄埭镇体育公园,景观,公园,普通景点,(null),120.541151,31.438332
昆山经济技术开发区中华园小学,教育,小学,普通,小学,120.972105,31.351806
京贸时尚mao,商业,购物中心,(null),(null),120.60049,31.310828
豫园商厦,商业,购物中心,(null),(null),120.627764,31.31111
半岛华府公交站,交通,公交站,(null),(null),120.722778,31.308268
世纪华联超市(吴庄村店),商业,大型超市,(null),(null),120.807031,31.650216
苏州工业园区车坊实验小学(淞泽校区),教育,小学,普通,小学,120.737346,31.243239
世纪华联超市(塘北店),商业,大型超市,(null),(null),120.677948,31.282312
玄妙观公交站,交通,公交站,(null),(null),120.625313,31.313737
青灯村西公交站,交通,公交站,(null),(null),120.536758,31.402382
周市中心小学,教育,小学,普通,小学,120.998429,31.468429
鲨鱼公园,景观,公园,普通景点,(null),120.559628,31.887624
华润万家标超华东(苏州渡村银藏路店),商业,大型超市,(null),(null),120.465443,31.127731
兴贤桥北站有轨电车站,交通,公交站,(null),(null),120.50721,31.370757
江苏省苏州中学,教育,中学,重点,高中,120.62238,31.295509
淀山湖中学,教育,中学,普通,高中,121.033222,31.185401
胡湾公园,景观,公园,普通景点,(null),120.568506,31.392067
龙山路有轨电车站,交通,公交站,(null),(null),120.425206,31.33652
苏州市草桥中学校,教育,中学,重点,初中,120.594122,31.341236
喜游城,商业,购物中心,(null),(null),120.625333,31.309717
南村公交站,交通,公交站,(null),(null),120.526714,31.15901
苏州市吴江区齐心小学,教育,小学,普通,小学,120.653844,31.211107
伊佳超市,商业,大型超市,(null),(null),120.516607,31.214007
半夜浜公交站,交通,公交站,(null),(null),120.436419,30.975642
明珠商业广场,商业,购物中心,(null),(null),120.453913,31.420832
坛溪桥公交站,交通,公交站,(null),(null),120.626927,30.889449
海关培训中心公交站,交通,公交站,(null),(null),120.390569,31.221172
牙博士口腔(新区机构),医疗,专科医院,普通,(null),120.568841,31.293546
新镇公园,景观,公园,普通景点,(null),121.006584,31.410316
双桥地铁站,交通,地铁站,非换乘,5号线,120.589342,31.286105
羽曦超市购物中心,商业,大型超市,(null),(null),120.864113,31.457968
苏州京东方医院,医疗,综合医院,普通,(null),120.691147,31.139362
盛泽东方丝绸市场四商区-中楼,商业,购物中心,(null),(null),120.650381,30.899037
超华商贸城D区,商业,购物中心,(null),(null),120.938644,31.378191
吴江人民广场地铁站,交通,地铁站,非换乘,4号线,120.643479,31.133265
养育巷地铁站,交通,地铁站,非换乘,1号线,120.614052,31.30514
鲈乡二村公交站,交通,公交站,(null),(null),120.636975,31.165816
中央公园地铁站,交通,地铁站,换乘二线,(在建)7号线;1号线,120.659938,31.313768
仁慈医院,医疗,专科医院,普通,(null),121.099357,31.456881
了凡文化公园,景观,公园,普通景点,(null),120.825339,31.037153
瑞霖商区,商业,购物中心,(null),(null),120.63899,30.897718
北厍小学,教育,小学,普通,小学,120.788929,31.050943
世纪华联超市(浒关店),商业,大型超市,(null),(null),120.527422,31.380637
同济大学附属实验小学,教育,小学,普通,小学,121.163864,31.278174
丽雪吴江吾悦店,商业,购物中心,(null),(null),120.617948,31.138028
麦德龙(高新区商场店),商业,大型超市,(null),(null),120.544184,31.316873
港口医院(南环路),医疗,综合医院,普通,(null),120.66939,31.751608
昆山市鹿峰中学,教育,中学,普通,初中,120.960813,31.345638
司前街公交站,交通,公交站,(null),(null),120.617386,31.299297
