中心小区名称,竞品小区名称,距离
赞成香颂一期,顺达花苑东区,0.59
赞成香颂一期,海珀雅苑,0.33
赞成香颂一期,香颂乐苑藕香居,0.31
赞成香颂一期,上坤山语四季,0.96
赞成香颂一期,顺达花苑西区,0.49
赞成香颂一期,绿城蓝庭西区,1.0
赞成香颂一期,环桥花苑,0.76
赞成香颂一期,新城山语院,0.55
赞成香颂一期,莱茵知己,0.21
赞成香颂一期,东厦东港花苑,0.54
赞成香颂一期,月欣花苑,0.38
赞成香颂一期,荷裕庭,0.85
赞成香颂一期,凯文杭庄,0.82
绿都嘉华公馆,瀚府,0.68
绿都嘉华公馆,南门江住宅区,0.94
绿都嘉华公馆,德慧公寓,0.91
绿都嘉华公馆,南峰公寓,0.6
绿都嘉华公馆,南江公寓,0.85
绿都嘉华公馆,高第府,0.48
绿都嘉华公馆,枫翠岚湾,0.8
绿都嘉华公馆,萧然西路585号,0.82
绿都嘉华公馆,久赋名邸,0.29
绿都嘉华公馆,嘉富广场,0.49
绿都嘉华公馆,雅颂市心府,0.53
绿都嘉华公馆,潘水南苑,0.3
绿都嘉华公馆,绿都嘉丰公馆,0.14
绿都嘉华公馆,东原德信印奥湾,0.68
绿都嘉华公馆,旭众珺悦府,0.23
绿都嘉华公馆,财和湘域湾,0.99
绿都嘉华公馆,潘水苑,0.51
绿都嘉华公馆,广宁小区,0.96
绿都嘉华公馆,赞成漫悦,0.61
绿都嘉华公馆,恒安名座,0.52
五幸家园北区,五幸金座,0.27
五幸家园北区,金地自在城求学里,1.0
五幸家园北区,五幸家园南区,0.22
五幸家园北区,金地自在城悦活轩,0.93
五幸家园北区,紫西花语城,0.45
五幸家园北区,都市阳光嘉苑,0.65
五幸家园北区,都市阳光和苑,0.7
五幸家园北区,紫雅云邸,0.32
五幸家园北区,五幸银座,0.53
五幸家园北区,墩莳家园,0.48
五幸家园北区,丰盛九玺,0.98
五幸家园北区,金地栖霞居,0.76
五幸家园北区,云谷公寓,0.52
五幸家园北区,金地自在城鹭影轩,0.84
五幸家园北区,德泽家园,0.74
五幸家园北区,都市阳光华苑,0.94
五幸家园北区,金地林溪里,0.82
水乡名苑,塘栖栖里东苑,0.79
水乡名苑,乐苑小区,0.73
水乡名苑,贝利栖溪望府,0.63
水乡名苑,新苑小区,0.93
水乡名苑,金石华城,0.31
水乡名苑,春风江南府,0.59
水乡名苑,天府家园,0.45
水乡名苑,锦绣名邸,0.47
水乡名苑,塘栖镇东小河,0.88
水乡名苑,栖水珑庭,0.35
水乡名苑,佳丽苑,0.5
水乡名苑,龙栖湾大厦,0.27
水乡名苑,众孚水榭花都,0.79
水乡名苑,宝丽金庭,0.58
水乡名苑,水岸名筑,0.64
水乡名苑,观棠明月,0.49
水乡名苑,贝利栖溪公馆,0.72
水乡名苑,塘栖一小区,0.56
水乡名苑,广宇公寓,0.96
滨江凯旋门,南肖埠御景苑,0.72
滨江凯旋门,回龙庙前小区,0.85
滨江凯旋门,采荷小区芙蓉邨,0.46
滨江凯旋门,醋坊新村,0.83
滨江凯旋门,广茵大厦,0.82
滨江凯旋门,凯旋新村,0.37
滨江凯旋门,邮政公寓,0.53
滨江凯旋门,茶厂宿舍,0.77
滨江凯旋门,月季公寓,0.69
滨江凯旋门,凤鸣苑,0.8
滨江凯旋门,花圃铁路新村,0.65
滨江凯旋门,宋都凯旋苑,0.66
滨江凯旋门,西泠花苑,0.87
滨江凯旋门,长堤明苑,0.49
滨江凯旋门,泰和苑,0.75
滨江凯旋门,珠碧苑,0.85
滨江凯旋门,中大凤栖花园,0.99
滨江凯旋门,凤起潮鸣府,0.88
滨江凯旋门,兴和公寓,0.92
滨江凯旋门,瑞丰格林苑,0.71
滨江凯旋门,米兰公寓,0.6
滨江凯旋门,采荷大厦,0.71
滨江凯旋门,大学路新村,0.77
滨江凯旋门,华家池农大宿舍,0.77
滨江凯旋门,南肖埠庆和苑,0.39
滨江凯旋门,采荷小区洁莲邨,0.62
滨江凯旋门,青春都市公寓,0.87
滨江凯旋门,采荷小区紫藕邨,0.57
滨江凯旋门,采荷小区玉荷邨,0.79
滨江凯旋门,采荷小区红菱邨,0.77
滨江凯旋门,紫晶商务城,0.28
滨江凯旋门,横河新村,0.74
滨江凯旋门,南肖埠社区,0.9
滨江凯旋门,紫藕小区,0.78
滨江凯旋门,采荷绿萍,0.81
滨江凯旋门,浙报宿舍,0.98
滨江凯旋门,双菱新村,0.29
滨江凯旋门,采荷新村,0.3
滨江凯旋门,金牛坊,0.16
滨江凯旋门,采荷街道商教苑社区,0.97
滨江凯旋门,珠碧一弄12号,0.65
滨江凯旋门,采荷街道青荷苑,0.83
滨江凯旋门,清泰小区,0.8
滨江凯旋门,长坡里,0.78
滨江凯旋门,火电宿舍,0.68
滨江凯旋门,南肖埠景和苑,0.93
滨江凯旋门,宏盛公寓社区,0.52
滨江凯旋门,金衙庄公寓,0.85
滨江凯旋门,云龙公寓,0.64
滨江凯旋门,庆春御府,0.19
滨江凯旋门,采荷小区翠柳邨,0.49
滨江凯旋门,檀香园,0.47
滨江凯旋门,建德村,0.53
滨江凯旋门,翰林花园,0.64
滨江凯旋门,建电新村,0.12
滨江凯旋门,大学苑,0.95
滨江凯旋门,锦花苑,0.82
滨江凯旋门,高官弄公寓,0.94
滨江凯旋门,采荷小区青莼邨,0.92
滨江凯旋门,妇保宿舍,0.65
滨江凯旋门,南肖埠北景西苑,0.73
滨江凯旋门,金兰池公寓,0.62
滨江凯旋门,南肖埠小区庆春苑,0.38
滨江凯旋门,紫园,0.33
滨江凯旋门,采荷小区金谷邨,0.51
东新园孚信苑,三塘桂园,0.67
东新园孚信苑,长德公寓,0.67
东新园孚信苑,华江宿舍,0.99
东新园孚信苑,三塘沁园,0.72
东新园孚信苑,东新园新湖苑,0.47
东新园孚信苑,长兴公寓,0.54
东新园孚信苑,东新园望景苑,0.31
东新园孚信苑,滨江芳翠锦绣府,0.85
东新园孚信苑,东新园雪峰苑,0.49
东新园孚信苑,东新园茗盛苑,0.44
东新园孚信苑,香栖天第,0.81
东新园孚信苑,灯塔新村,0.73
东新园孚信苑,三塘桃园,0.93
东新园孚信苑,宸鹭香舍,0.79
东新园孚信苑,重机宿舍,0.57
东新园孚信苑,长木里,0.86
东新园孚信苑,东新府,0.55
东新园孚信苑,广电雅苑,0.69
东新园孚信苑,俞汇巷小区,0.3
东新园孚信苑,六塘公寓,0.95
东新园孚信苑,西文南苑,0.98
东新园孚信苑,三塘汶园,0.84
东新园孚信苑,东新园东荷星苑,0.31
东新园孚信苑,三塘菊园,0.46
东新园孚信苑,居仕公寓,0.82
东新园孚信苑,三塘樱园,0.93
东新园孚信苑,香石公寓,0.97
东新园孚信苑,三塘竹园,0.47
东新园孚信苑,阳光城檀映里,0.69
东新园孚信苑,万和玺园,0.75
东新园孚信苑,三塘高层公寓,0.7
东新园孚信苑,长隆公寓,0.51
发展公寓,馨星大厦,0.74
发展公寓,绿都泰富广场,0.16
发展公寓,万众名府,0.26
发展公寓,梅和名府,0.86
发展公寓,金家桥公寓,0.99
发展公寓,金马公寓,0.34
发展公寓,合丰商务楼,0.64
发展公寓,金马名仕园,0.63
发展公寓,阳光华庭,0.36
发展公寓,杭柴厂宿舍,0.91
发展公寓,徐家河公寓,0.16
发展公寓,姚家潭公寓,0.88
发展公寓,众安花园,0.87
发展公寓,家景园,0.72
发展公寓,尚美名府,0.18
发展公寓,金帝柠檬公寓,0.19
发展公寓,金马同盛,0.24
发展公寓,育才东苑,0.5
发展公寓,中天云望,0.27
发展公寓,回澜南园,0.94
发展公寓,绿都玫瑰苑,0.28
发展公寓,滨水名庭,1.0
发展公寓,银河商务中心,0.69
发展公寓,商城东苑,0.96
发展公寓,龙发花园,0.83
发展公寓,通达小区,0.72
发展公寓,绅园,0.76
发展公寓,学士桥小区,0.58
发展公寓,东旸桥公寓,0.89
发展公寓,丽华公寓,0.21
发展公寓,南钻金座,0.98
发展公寓,回澜北园,0.47
发展公寓,梅花弄小区,0.71
发展公寓,景苑公寓(萧山),0.66
发展公寓,心怡花园,0.91
发展公寓,富地商瑞大厦,0.79
发展公寓,站前路25号,0.76
发展公寓,柳桥名城,0.95
发展公寓,商城西村,0.52
发展公寓,高运学林尚苑,0.53
中海云之宸府,长兴苑小区,0.34
中海云之宸府,绿城华润晓月映翠,0.68
中海云之宸府,德信时代之心,0.88
中海云之宸府,长江西苑,0.75
中海云之宸府,傲旋城,0.43
中海云之宸府,长江小区,0.52
中海云之宸府,保利天汇,0.66
中海云之宸府,拾排里,0.32
中海云之宸府,铂金名筑,0.52
中海云之宸府,南岸晶都花园,0.37
中海云之宸府,恒鼎博邑郡,0.23
公元名家,绿城富春和园,0.84
公元名家,富春印象金座,0.8
公元名家,万科大家九都会,0.33
公元名家,阳光里,0.73
公元名家,虎山雅苑,0.89
公元名家,万科容大金色家园,0.35
公元名家,永和家苑,0.25
公元名家,金汇之城,0.94
公元名家,文华苑人才公寓,0.12
公元名家,绿城江上臻园,0.61
公元名家,德邻公寓,0.88
公元名家,大家小墅,0.99
公元名家,绿城江畔锦园,0.8
公元名家,富春新天地,0.99
公元名家,丰泽苑(富阳),0.29
公元名家,清风阳光苑,0.49
康馨苑,金桐雅园,0.64
康馨苑,平安雅苑,0.67
康馨苑,金昌苑,0.97
莲花港家园,金成花园,0.85
莲花港家园,湖畔花园桃花苑,0.82
莲花港家园,文苑小区,0.23
莲花港家园,天湖公寓,0.43
莲花港家园,滨江金色蓝庭,0.77
莲花港家园,绿洲湾,0.26
莲花港家园,世纪新城东区,1.0
莲花港家园,中天西城纪,0.35
莲花港家园,湖畔花园风荷苑,0.73
莲花港家园,桃源春居,0.36
莲花港家园,湖畔花园夕照苑,0.75
莲花港家园,西苑小区(西湖),0.43
莲花港家园,南都花园,0.6
莲花港家园,湖畔大厦,0.72
莲花港家园,湖畔花园太子苑,0.76
莲花港家园,湖畔花园春晓苑,0.83
莲花港家园,世纪新城西区,0.88
莲花港家园,物华小区,0.06
莲花港家园,阮家桥公寓,0.97
莲花港家园,文溪鼎园,0.44
莲花港家园,政新花园,0.98
莲花港家园,湖畔花园闻莺苑,0.79
莲花港家园,湖畔花园梦泉苑,0.72
莲花港家园,湖畔花园吐翠苑,0.88
莲花港家园,天河西苑,0.43
莲花港家园,金茂悦,0.81
莲花港家园,芳满庭,0.68
莲花港家园,湖畔花园竹径苑,0.9
莲花港家园,南都花园别墅,0.56
莲花港家园,龙湖唐宁ONE,0.99
莲花港家园,春天花园,0.95
莲花港家园,湖畔花园秋月苑,0.88
莲花港家园,拱苑小区,0.73
莲花港家园,西铭苑,0.85
莲花港家园,毛家桥公寓,0.9
莲花港家园,名仕家园,0.91
莲花港家园,政苑小区,0.82
莲花港家园,雅仕苑,0.67
莲花港家园,恩济花苑,0.95
莲花港家园,湖畔花园龙珠苑,0.69
莲花港家园,阮家居,0.95
睦泽苑东区,山水如画,0.95
睦泽苑东区,大家金鼎府,0.87
睦泽苑东区,香溢花园,0.93
睦泽苑东区,云上金铭府,0.7
睦泽苑东区,秦忆荣府,0.91
睦泽苑东区,浪漫香槟东区,0.18
睦泽苑东区,睦泽苑西区,0.26
梦秀公寓,高桥小区,0.2
梦秀公寓,梅和名府,0.8
梦秀公寓,百尺溇,0.44
梦秀公寓,金家桥公寓,0.89
梦秀公寓,南市花园,0.49
梦秀公寓,姚家潭公寓,0.68
梦秀公寓,南江公寓,0.95
梦秀公寓,众安花园,0.94
梦秀公寓,家景园,0.83
梦秀公寓,东门公寓,0.49
梦秀公寓,丽都公寓,0.95
梦秀公寓,赵家弄(萧山),0.46
梦秀公寓,水亭址,0.41
梦秀公寓,周家河头,0.45
梦秀公寓,紫爵公寓,0.65
梦秀公寓,渔家浜,0.49
梦秀公寓,龙发花园,0.76
梦秀公寓,煤研所宿舍,0.39
梦秀公寓,学士桥小区,0.96
梦秀公寓,东旸桥公寓,0.65
梦秀公寓,庙西王,0.82
梦秀公寓,育秀园,0.64
梦秀公寓,东城名苑,0.7
梦秀公寓,太平弄社区,0.84
梦秀公寓,万向城市花园,0.75
梦秀公寓,高润公寓,0.4
梦秀公寓,香江大厦,0.98
梦秀公寓,苏家潭,0.72
梦秀公寓,萧山金城花园,0.21
梦秀公寓,麻纺厂住宅区,0.35
梦秀公寓,梅花弄小区,0.88
梦秀公寓,怡景公寓,0.32
梦秀公寓,景苑公寓(萧山),0.88
梦秀公寓,心怡花园,0.94
梦秀公寓,萧然之芯,0.79
梦秀公寓,新桥园,0.43
梦秀公寓,三碰桥,0.73
杭州港龙城,德信东望府,0.42
杭州港龙城,金隅会潮悦府,0.82
杭州港龙城,中豪国际,0.45
杭州港龙城,明月嘉苑三区,0.75
杭州港龙城,德信宸光里,0.62
杭州港龙城,首开东城金茂府,0.72
杭州港龙城,东祥元府,0.73
杭州港龙城,东渡酩悦,0.76
杭州港龙城,新中宇维萨,0.16
杭州港龙城,三花国际大厦,0.24
杭州港龙城,信达东莱府,0.62
杭州港龙城,万科中央公园,0.19
杭州港龙城,杭州中央车站广场,0.87
杭州港龙城,金科博翠碧蓝湾,0.74
杭州港龙城,越秀前滩名邸,0.91
杭州港龙城,皓玉府,0.92
杭州港龙城,海尚观邸,0.67
杭州港龙城,花语天境府,0.2
杭州港龙城,铂瑞悦府,0.72
杭州港龙城,环翼城,0.35
杭州港龙城,德信浙旅东宸,0.93
杭州港龙城,明月嘉苑一区,0.51
杭州港龙城,东亚新干线,0.77
杭州港龙城,悦郡城,0.99
杭州港龙城,JWK华威大厦,0.31
杭州港龙城,新和嘉苑,0.63
杭州港龙城,明月嘉苑二区,0.63
勤丰小区,融创宜和园,0.15
勤丰小区,浙旅德信西宸,0.54
勤丰小区,华丰新村,0.72
勤丰小区,运河天悦府,0.85
勤丰小区,馥香园,0.66
勤丰小区,蓝钻天成,0.4
勤丰小区,九龙仓臻玺,0.68
勤丰小区,天珏华庭,0.9
勤丰小区,三宝郡庭,0.7
勤丰小区,和睦院,0.44
勤丰小区,万家花城一期,0.9
勤丰小区,和睦南苑,0.41
勤丰小区,汉港武林汇,0.98
勤丰小区,天阳尚景国际二期,0.62
勤丰小区,九龙仓珑玺,0.81
勤丰小区,资辉壹方汇,0.49
勤丰小区,合景天銮,0.64
勤丰小区,天阳尚景国际,0.41
勤丰小区,滨江锦绣之城,0.58
勤丰小区,天尔名庭,0.63
勤丰小区,盛景琥林名邸,0.25
勤丰小区,中交财富中心,0.09
勤丰小区,九龙仓华发荟品天语城,0.59
勤丰小区,和睦新村,0.31
勤丰小区,珹上润府,0.74
勤丰小区,小河佳苑,0.84
勤丰小区,碧桂园西江月,0.95
勤丰小区,杭曜置地中心一区,0.87
勤丰小区,首开杭州金茂府,0.91
勤丰小区,杭曜置地中心二区,0.76
勤丰小区,中粮大悦城,0.86
勤丰小区,滨融府,0.24
大华西溪风情,大华西溪风情新天地,0.4
大华西溪风情,香悦四季轩,0.93
大华西溪风情,佳源西溪印象,0.65
大华西溪风情,观璟庭,0.87
大华西溪风情,西溪泊岸,0.77
大华西溪风情,福鼎家园,0.87
大华西溪风情,西溪望庄,0.75
大华西溪风情,乐淘城,0.6
大华西溪风情,远洋西溪公馆,0.93
大华西溪风情,中交悦西溪,0.39
大华西溪风情,泰杭院,0.81
大华西溪风情,富力天贸广场,0.85
大华西溪风情,金地西溪风华,0.74
大华西溪风情,昆仑府,0.8
大华西溪风情,华元美林公馆,0.8
绿城莲园,新月花园,0.95
绿城莲园,相寓,0.57
绿城莲园,汇高栢悦中心,0.64
绿城莲园,海珀华庭,0.88
绿城莲园,玖玖国际财富中心,0.44
绿城莲园,荷花小区,0.96
绿城莲园,新希望锦畔云汀,0.74
绿城莲园,江南国际丝绸城,0.62
绿城莲园,中铁九逸,0.37
绿城莲园,云栖宸园,0.75
绿城莲园,汀洲花苑北,0.45
绿城莲园,合丰花苑,0.24
绿城莲园,风荷叠翠府,0.67
绿城莲园,绿荷叠翠轩,0.92
绿城莲园,临罗荷悦府,0.88
绿城莲园,景瑞阳光城法兰公园,0.41
绿城莲园,茶语华邸,0.39
绿城莲园,荷裕庭,0.77
绿城莲园,格之林花园,0.62
绿城莲园,汀洲花苑南,0.71
城市心境,嘉禾花苑,0.74
城市心境,省统计局宿舍,0.51
城市心境,丹金桂花园,0.9
城市心境,紫荆辰光,0.27
城市心境,莲花新村东区,0.96
城市心境,西荡苑桃苑,0.23
城市心境,皇朝城市花园,0.88
城市心境,筑品金座,0.33
城市心境,山水人家,0.74
城市心境,金海公寓,0.99
城市心境,嘉绿景苑南园,0.6
城市心境,丹桂公寓,0.99
城市心境,嘉绿景苑东园,0.51
城市心境,文化新村,0.84
城市心境,金欣公寓,0.8
城市心境,月桂花园,0.82
城市心境,西鉴枫景,0.37
城市心境,银桂花园,0.99
城市心境,省规划局宿舍,0.72
城市心境,沁雅花园,0.88
城市心境,华元天鹅堡,0.54
城市心境,西荡苑杏苑,0.39
城市心境,明月公寓,0.95
城市心境,嘉绿景苑西园,0.64
城市心境,西荡苑梨苑,0.27
城市心境,康乐香港城,0.86
城市心境,新安嘉苑,0.18
城市心境,莲花新村西区,0.58
城市心境,云桂花园,0.86
城市心境,康乐新村,0.98
城市心境,府苑新村,0.85
城市心境,秋水苑,0.81
五洋嘉景苑,福利新村,0.99
五洋嘉景苑,镇东楼,0.3
五洋嘉景苑,金都华府,0.76
五洋嘉景苑,众鑫城上城二期,0.96
五洋嘉景苑,梅花三胜公寓,0.92
五洋嘉景苑,勤远里,0.6
五洋嘉景苑,周衙弄小区,0.48
五洋嘉景苑,永昌坝,0.37
五洋嘉景苑,滨江金地御品,0.77
五洋嘉景苑,候潮公寓,0.88
五洋嘉景苑,中山御庭,0.45
五洋嘉景苑,建国南苑,0.34
五洋嘉景苑,彩霞岭,0.37
五洋嘉景苑,海潮雅园二园,0.53
五洋嘉景苑,梅花碑,0.85
五洋嘉景苑,甬江嘉院,0.65
五洋嘉景苑,平安里,0.72
五洋嘉景苑,保安桥河下,0.33
五洋嘉景苑,过军桥河下,0.35
五洋嘉景苑,信余里,0.71
五洋嘉景苑,云雀苑,0.11
五洋嘉景苑,中闽大厦,0.88
五洋嘉景苑,元宝街小区,0.29
五洋嘉景苑,彩霞新村,0.47
五洋嘉景苑,海潮雅园一园,0.65
五洋嘉景苑,三益里小区,0.99
五洋嘉景苑,望江新园三园,0.9
五洋嘉景苑,四牌楼,0.85
五洋嘉景苑,六圣堂,0.47
五洋嘉景苑,海潮雅园三园,0.48
五洋嘉景苑,陆家河头小区,0.31
五洋嘉景苑,赛丽绿城丽园,0.83
五洋嘉景苑,望江公寓,0.14
五洋嘉景苑,皇城花苑,0.48
五洋嘉景苑,河坊街小区,0.55
五洋嘉景苑,上陈家园,0.15
五洋嘉景苑,始板桥新村,0.97
五洋嘉景苑,望江新园一园,0.82
五洋嘉景苑,姚园寺巷社区,0.78
五洋嘉景苑,响水坝,0.15
五洋嘉景苑,元宝心,0.88
五洋嘉景苑,水亭址5号,0.88
五洋嘉景苑,断河头,0.39
五洋嘉景苑,中山苑,0.87
五洋嘉景苑,金狮苑,0.08
五洋嘉景苑,融创滨江御潮府,0.55
五洋嘉景苑,通江桥高层小区,0.42
五洋嘉景苑,鼓楼花园,0.35
九豪庄园,华兴名盛苑,0.34
九豪庄园,万乐西园,0.8
九豪庄园,同德公寓,0.75
九豪庄园,忆江南家园,0.91
九豪庄园,万马路19号,0.75
九豪庄园,沁雅苑,0.96
九豪庄园,恒晟左邻右里,0.45
九豪庄园,万隆公寓,0.72
九豪庄园,顺达丁香苑,0.56
九豪庄园,万华茗楼,0.67
九豪庄园,春和景明院,0.32
九豪庄园,碧桂园中梁凤朝鸣庭,0.84
九豪庄园,浅水湾庄园,0.45
九豪庄园,紫竹苑,0.89
九豪庄园,恒锦苑,0.52
九豪庄园,怡情风景苑,0.31
九豪庄园,丁香南苑,0.54
九豪庄园,旭辉东原吴越府,0.67
九豪庄园,南樾府,0.94
九豪庄园,家和苑,0.69
九豪庄园,绿岛花园北区,0.74
九豪庄园,锦天花园,0.4
九豪庄园,绿岛花园南区,0.65
九豪庄园,宝龙融信新世邸,0.74
九豪庄园,禄地名苑,0.2
九豪庄园,亲和家园,0.78
九豪庄园,东投悦荣府,0.78
九豪庄园,春天,0.88
九豪庄园,锦南公寓,0.15
九豪庄园,水岸阳光,0.79
九豪庄园,樱花府第西园,0.57
九豪庄园,南方公寓,0.98
九豪庄园,锦福新村,0.97
九豪庄园,公园家南区,0.19
九豪庄园,樱花府第东园,0.79
九豪庄园,万乐园,0.9
九豪庄园,天平驾校,0.84
九豪庄园,金盾花园,0.98
九豪庄园,锦峰公寓,0.68
九豪庄园,南洋名都,0.69
久鸣府,江南明珠,0.66
久鸣府,潮悦前城,0.91
久鸣府,金凌花园,0.95
久鸣府,江盛江南岸,0.7
